time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.008044404663986171e-04 3.225742094924755321e+01 4.794707187713591681e-03
2.000289278637785572e-04 6.400925691640914295e+01 4.394361559842736853e-02
3.002038138922976046e-04 9.606522044553523187e+01 1.525894324224810195e-01
4.006170710079054779e-04 1.281974627225297354e+02 3.459256895888174754e-01
5.000270779862703296e-04 1.600086649556064913e+02 5.124620439241415193e-01
6.017647443584693600e-04 1.925647181947101956e+02 5.762251537289839742e-01
7.024661571743582786e-04 2.247891702957946620e+02 6.351426735000245127e-01
8.033242551489128570e-04 2.570637616476520861e+02 6.957872819543432508e-01
9.025201038472714654e-04 2.888064332311268458e+02 7.546727979902456696e-01
1.002923554181958101e-03 3.209355373382265952e+02 8.131190893002014919e-01
1.101128574291118179e-03 3.523611437731577780e+02 8.611430187482316256e-01
1.202406387257396120e-03 3.847700439223667104e+02 9.003714090297859629e-01
1.301469592046813027e-03 4.164702694549801549e+02 9.355925207996512727e-01
1.403674299557358240e-03 4.491757758583545979e+02 9.709957831001546635e-01
1.500894777496157096e-03 4.802863287987702279e+02 1.004093295335431568e+00
1.606269231004016059e-03 5.140061539212852040e+02 1.038736205357008613e+00
1.705880347054711038e-03 5.458817110575074594e+02 1.070834308754283537e+00
1.802497968426162089e-03 5.767993498963719503e+02 1.101600377691563493e+00
1.903030876746764164e-03 6.089698805589645190e+02 1.129348310137480382e+00
2.001929286574213093e-03 6.406173717037481765e+02 1.157191209544176758e+00
2.103077150429109345e-03 6.729846881373149472e+02 1.188925042090654305e+00
2.200253564414857404e-03 7.040811406127543250e+02 1.221512285282984722e+00
2.304801982220214870e-03 7.375366343104687985e+02 1.257307779880483922e+00
2.407741962828565275e-03 7.704774281051408025e+02 1.292374542203269971e+00
2.505645701920762320e-03 8.018066246146439653e+02 1.325319924599254628e+00
2.605645701920762582e-03 8.338066246146439653e+02 1.358514679695131067e+00
2.705645701920762845e-03 8.658066246146441927e+02 1.391304285385138284e+00
2.805645701920763107e-03 8.978066246146441927e+02 1.423871142495718667e+00
2.905645701920763369e-03 9.298066246146441927e+02 1.456240255594042576e+00
3.005645701920763632e-03 9.618066246146443063e+02 1.488289844521720751e+00
3.105645701920763894e-03 9.938066246146444200e+02 1.519996465902422766e+00
3.205645701920764156e-03 1.025806624614644534e+03 1.551520127329810705e+00
3.305645701920764418e-03 1.057806624614644534e+03 1.582821470971167210e+00
3.405645701920764681e-03 1.089806624614644761e+03 1.613887012137182442e+00
