time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884543491147788e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908727910638427e-02
3.000000000000001363e-04 9.600000000000004263e+01 1.572031095163033410e-01
4.006740858388484054e-04 1.282157074684315035e+02 3.537468702229737416e-01
5.002857940892813625e-04 1.600914541085700478e+02 5.171011987515486963e-01
6.025416244330291044e-04 1.928133198185693118e+02 5.832553581844460711e-01
7.012013455677145639e-04 2.243844305816686244e+02 6.427908435453935088e-01
8.028533835192328298e-04 2.569130827261544709e+02 7.051907466027371729e-01
9.040197120743945040e-04 2.892863078638062575e+02 7.655895747962753184e-01
1.000939552764277662e-03 3.203006568845688662e+02 8.227293668526952652e-01
1.104054269869391303e-03 3.532973663582052382e+02 8.706458737748218324e-01
1.200454540279288209e-03 3.841454528893722227e+02 9.071745075917513335e-01
1.306353120389409928e-03 4.180329985246111733e+02 9.448485108775878105e-01
1.406353120389410190e-03 4.500329985246112869e+02 9.795535655608041958e-01
1.501409120389411321e-03 4.804509185246115521e+02 1.011582913955337615e+00
1.602826080389410310e-03 5.129043457246112894e+02 1.044731154368087500e+00
1.700736864389410094e-03 5.442357966046112097e+02 1.076071167379175852e+00
1.804583637125410167e-03 5.774667638801312251e+02 1.108206131168428366e+00
1.904602688031010668e-03 6.094728601699234787e+02 1.134793638963369489e+00
2.002447411743011295e-03 6.407831717577636255e+02 1.162905352213428278e+00
2.106378346506531263e-03 6.740410708820899117e+02 1.196018144465789801e+00
2.206378346506531526e-03 7.060410708820900254e+02 1.229821389765555883e+00
2.306378346506531788e-03 7.380410708820901391e+02 1.264085915210991340e+00
2.406378346506532050e-03 7.700410708820902528e+02 1.298113660390692869e+00
2.506378346506532313e-03 8.020410708820902528e+02 1.331741223164652821e+00
2.606378346506532575e-03 8.340410708820904802e+02 1.364956709800277057e+00
2.706378346506532837e-03 8.660410708820904802e+02 1.397871971070391517e+00
2.806378346506533100e-03 8.980410708820904802e+02 1.430618522927452840e+00
2.906378346506533362e-03 9.300410708820907075e+02 1.463124610098045508e+00
3.000378346506534129e-03 9.601210708820909758e+02 1.493410383547107090e+00
3.104378346506534488e-03 9.934010708820910622e+02 1.526645424142089480e+00
3.201978346506533391e-03 1.024633070882090578e+03 1.557494455293159330e+00
3.301978346506533653e-03 1.056633070882090578e+03 1.589015927047036980e+00
3.401978346506533916e-03 1.088633070882090806e+03 1.620404601516437282e+00
3.501978346506534178e-03 1.120633070882090806e+03 1.651564972902705986e+00
3.601978346506534440e-03 1.152633070882091033e+03 1.682485712682755485e+00
3.701978346506534703e-03 1.184633070882091033e+03 1.713146600802560648e+00
3.801978346506534965e-03 1.216633070882091261e+03 1.743529984665499910e+00
3.901978346506535227e-03 1.248633070882091261e+03 1.773727283931193943e+00
4.001978346506531586e-03 1.280633070882090124e+03 1.803758032281536083e+00
4.101978346506527512e-03 1.312633070882088759e+03 1.833816569452794809e+00
4.201978346506523437e-03 1.344633070882087623e+03 1.863948836358471528e+00
4.301978346506519363e-03 1.376633070882086258e+03 1.894078617394636010e+00
4.401978346506515288e-03 1.408633070882084894e+03 1.924171459045181276e+00
4.501978346506511214e-03 1.440633070882083530e+03 1.954120304828485200e+00
4.601978346506507139e-03 1.472633070882082393e+03 1.984006100998227051e+00
4.701978346506503065e-03 1.504633070882081029e+03 2.013731061966175240e+00
4.801978346506498990e-03 1.536633070882079664e+03 2.043182941024145993e+00
4.901978346506494916e-03 1.568633070882078300e+03 2.072389244151903398e+00
5.001978346506490841e-03 1.600633070882076936e+03 2.101391349278622034e+00
5.101978346506486767e-03 1.632633070882075799e+03 2.130211202529273429e+00
5.201978346506482692e-03 1.664633070882074435e+03 2.158909657502655843e+00
5.301978346506478618e-03 1.696633070882073071e+03 2.187577931074192961e+00
5.401978346506474543e-03 1.728633070882071706e+03 2.216278625642345901e+00
5.501978346506470469e-03 1.760633070882070569e+03 2.245038890417963451e+00
5.601978346506466394e-03 1.792633070882069205e+03 2.274825574509671267e+00
5.701978346506462320e-03 1.824633070882067841e+03 2.306547868946538848e+00
5.801978346506458245e-03 1.856633070882066477e+03 2.338338217972972810e+00
