time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.006435020606363833e-04 3.220592065940364535e+01 5.877153550306270582e-03
2.003887761047134749e-04 6.412440835350831492e+01 4.587653241034139046e-02
3.032607768676829968e-04 9.704344859765855347e+01 1.582142535635780722e-01
4.004387531242276175e-04 1.281404009997528419e+02 3.438946252455893915e-01
5.011385969354596520e-04 1.603643510193470831e+02 5.130793111316822586e-01
6.002437381956214710e-04 1.920779962225988697e+02 5.924345207148001835e-01
7.032790336008302480e-04 2.250492907522657049e+02 6.634768375823588693e-01
8.029249348297125537e-04 2.569359791455079858e+02 7.310138426105942111e-01
9.013994614312569129e-04 2.884478276580022111e+02 7.942776450860221660e-01
1.004109872640651354e-03 3.213151592450084308e+02 8.483671963361679724e-01
1.100634489772100771e-03 3.522030367270722309e+02 8.856947079350094842e-01
1.200348615991372447e-03 3.841115571172392151e+02 9.201396408157708207e-01
1.306710350625262104e-03 4.181473122000838316e+02 9.564021059504612676e-01
1.401298808160040881e-03 4.484156186112130626e+02 9.883882399151835418e-01
1.501995136652415404e-03 4.806384437287729270e+02 1.021535390198008653e+00
1.602940978171141923e-03 5.129411130147653921e+02 1.053719582429540003e+00
1.703647287184569719e-03 5.451671318990623831e+02 1.085157532117221102e+00
1.803222729021554003e-03 5.770312732868972034e+02 1.113035031171198286e+00
1.904264602543548172e-03 6.093646728139353854e+02 1.139416717340919316e+00
2.002627163464284522e-03 6.408406923085710787e+02 1.168575711044890664e+00
2.100908243071815569e-03 6.722906377829809799e+02 1.200586781040724693e+00
2.200908243071815831e-03 7.042906377829810936e+02 1.234291657251937124e+00
2.300908243071816094e-03 7.362906377829812072e+02 1.267611022746797378e+00
2.400908243071816356e-03 7.682906377829812072e+02 1.299993658248087103e+00
2.500908243071816618e-03 8.002906377829813209e+02 1.331473339602581074e+00
2.600908243071816880e-03 8.322906377829813209e+02 1.362342028239413638e+00
2.700908243071817143e-03 8.642906377829815483e+02 1.392918603728318772e+00
2.800908243071817405e-03 8.962906377829815483e+02 1.423459123658337155e+00
2.900908243071817667e-03 9.282906377829815483e+02 1.454079197163365977e+00
3.000908243071817930e-03 9.602906377829817757e+02 1.484842122431569100e+00
3.100908243071818192e-03 9.922906377829817757e+02 1.515695591169681000e+00
3.200908243071818454e-03 1.024290637782981776e+03 1.546563851997714512e+00
3.300908243071818716e-03 1.056290637782981776e+03 1.577346808737684958e+00
3.400908243071818979e-03 1.088290637782982003e+03 1.607918977980839381e+00
3.500908243071819241e-03 1.120290637782982230e+03 1.638215066182051149e+00
3.600908243071819503e-03 1.152290637782982230e+03 1.668354274982449370e+00
3.700908243071819766e-03 1.184290637782982458e+03 1.698322852160481844e+00
3.800908243071820028e-03 1.216290637782982458e+03 1.728091169338360267e+00
3.900908243071820290e-03 1.248290637782982458e+03 1.757585239217339446e+00
4.000908243071816216e-03 1.280290637782981094e+03 1.786945418667662766e+00
4.100908243071812141e-03 1.312290637782979729e+03 1.816365837622663459e+00
4.200908243071808067e-03 1.344290637782978592e+03 1.846019793175130763e+00
4.300908243071803992e-03 1.376290637782977228e+03 1.875797201839621842e+00
4.400908243071799918e-03 1.408290637782976091e+03 1.905608388797660924e+00
4.500908243071795843e-03 1.440290637782974500e+03 1.935384047642038530e+00
4.600908243071791769e-03 1.472290637782973363e+03 1.965065073991133726e+00
4.700908243071787694e-03 1.504290637782971999e+03 1.994509334291579394e+00
4.800908243071783620e-03 1.536290637782970862e+03 2.023639281272911816e+00
4.900908243071779545e-03 1.568290637782969270e+03 2.052489789408161514e+00
5.000908243071775471e-03 1.600290637782968133e+03 2.081114420522523822e+00
5.100908243071771396e-03 1.632290637782966769e+03 2.109611949245065343e+00
5.200908243071767321e-03 1.664290637782965405e+03 2.138088973024924844e+00
5.300908243071763247e-03 1.696290637782964268e+03 2.166587614712130794e+00
5.406908243071759969e-03 1.730210637782963204e+03 2.196875435429652246e+00
5.509308243071762458e-03 1.762978637782963915e+03 2.226234729004709756e+00
5.606908243071762228e-03 1.794210637782963886e+03 2.255685868500054703e+00
5.706908243071758154e-03 1.826210637782962522e+03 2.287361034936600923e+00
5.806908243071754079e-03 1.858210637782961385e+03 2.318975288904777443e+00
5.906908243071750005e-03 1.890210637782960021e+03 2.350025666236454480e+00
6.006908243071745930e-03 1.922210637782958656e+03 2.380365556073322786e+00
6.106908243071741856e-03 1.954210637782957292e+03 2.410023504556518592e+00
6.206908243071737781e-03 1.986210637782956155e+03 2.439089041780153178e+00
6.306908243071733706e-03 2.018210637782954791e+03 2.467652673912615224e+00
6.406908243071729632e-03 2.050210637782953199e+03 2.495850028058958614e+00
6.506908243071725557e-03 2.082210637782951835e+03 2.523866167283392858e+00
6.606908243071721483e-03 2.114210637782950926e+03 2.551864266378763180e+00
6.706908243071717408e-03 2.146210637782949561e+03 2.579921900725501871e+00
6.806908243071713334e-03 2.178210637782948197e+03 2.608089224238421266e+00
6.906908243071709259e-03 2.210210637782946833e+03 2.636263824200455463e+00
7.006908243071705185e-03 2.242210637782945923e+03 2.664210666901710933e+00
7.106908243071701110e-03 2.274210637782944559e+03 2.691855028713330267e+00
7.206908243071697036e-03 2.306210637782943195e+03 2.719159095616222377e+00
7.306908243071692961e-03 2.338210637782941376e+03 2.746110926246293715e+00
7.406908243071688887e-03 2.370210637782940466e+03 2.772714147518067662e+00
7.506908243071684812e-03 2.402210637782939102e+03 2.798992625254300481e+00
7.606908243071680738e-03 2.434210637782937738e+03 2.825005262218856839e+00
7.706908243071676663e-03 2.466210637782936374e+03 2.850856954631484808e+00
7.806908243071672589e-03 2.498210637782935464e+03 2.876691509343420439e+00
7.906908243071669382e-03 2.530210637782934100e+03 2.902619702695167447e+00
8.006908243071665307e-03 2.562210637782932736e+03 2.928721631676446613e+00
8.106908243071661233e-03 2.594210637782931371e+03 2.955035838408325066e+00
8.206908243071657158e-03 2.626210637782930007e+03 2.981553932262970275e+00
8.306908243071653083e-03 2.658210637782929098e+03 3.008228692789157499e+00
8.406908243071649009e-03 2.690210637782927733e+03 3.034974171305183432e+00
8.506908243071644934e-03 2.722210637782926369e+03 3.061680845050505528e+00
8.606908243071640860e-03 2.754210637782925005e+03 3.088243129735895209e+00
8.706908243071636785e-03 2.786210637782924096e+03 3.114583363397493976e+00
8.806908243071632711e-03 2.818210637782922277e+03 3.140668045189968893e+00
8.906908243071628636e-03 2.850210637782920912e+03 3.166516039770195245e+00
9.006908243071624562e-03 2.882210637782919548e+03 3.192193050280094813e+00
9.106908243071620487e-03 2.914210637782918639e+03 3.217795184424983912e+00
9.206908243071616413e-03 2.946210637782917274e+03 3.243427717982171998e+00
