time R11 R12 R13 R21 R22 R23 R31 R32 R33
3.669999999999539603e-02 9.999999999028307274e-01 -1.394052462226658195e-05 0.000000000000000000e+00 1.394052462226658195e-05 9.999999999028307274e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.679999999999549604e-02 9.999999999011205398e-01 -1.406267460232708266e-05 0.000000000000000000e+00 1.406267460232708266e-05 9.999999999011205398e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.689999999999559605e-02 9.999999998882158625e-01 -1.495218337026360956e-05 0.000000000000000000e+00 1.495218337026360956e-05 9.999999998882158625e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.699999999999569605e-02 9.999999998640459742e-01 -1.648962669656120329e-05 0.000000000000000000e+00 1.648962669656120329e-05 9.999999998640459742e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.709999999999579606e-02 9.999999998293535031e-01 -1.847411122890986790e-05 0.000000000000000000e+00 1.847411122890986790e-05 9.999999998293535031e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.719999999999589607e-02 9.999999997846210631e-01 -2.075470107045465802e-05 0.000000000000000000e+00 2.075470107045465802e-05 9.999999997846210631e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.729999999999599608e-02 9.999999997312033484e-01 -2.318605630937429924e-05 0.000000000000000000e+00 2.318605630937429924e-05 9.999999997312033484e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.739999999999609609e-02 9.999999996717467976e-01 -2.562237847489008609e-05 0.000000000000000000e+00 2.562237847489008609e-05 9.999999996717467976e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.749999999999619610e-02 9.999999996091787358e-01 -2.795786794832766432e-05 0.000000000000000000e+00 2.795786794832766432e-05 9.999999996091787358e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.759999999999629611e-02 9.999999995444098788e-01 -3.018576072391695788e-05 0.000000000000000000e+00 3.018576072391695788e-05 9.999999995444098788e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.769999999999639612e-02 9.999999994795226721e-01 -3.226382575400517133e-05 0.000000000000000000e+00 3.226382575400517133e-05 9.999999994795226721e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.779999999999649613e-02 9.999999994144342930e-01 -3.422179609537023197e-05 0.000000000000000000e+00 3.422179609537023197e-05 9.999999994144342930e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.789999999999659613e-02 9.999999993471354598e-01 -3.613487092780101823e-05 0.000000000000000000e+00 3.613487092780101823e-05 9.999999993471354598e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.799999999999669614e-02 9.999999992790206127e-01 -3.797312823470495630e-05 0.000000000000000000e+00 3.797312823470495630e-05 9.999999992790206127e-01 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
