time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
2.449999999999998186e-03,-1.294793240269053216e-27,2.129033771025192869e-26,7.613727289897615283e-04,2.029366162934490322e-20,-3.867650234425902939e-21,6.772951166338866402e-01,1.717153448922073666e+00,-4.159871630009149612e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.565753099038334817e+00,-8.515584247704339749e-01
2.499999999999997884e-03,-5.330971186966477483e-26,-5.893524402163563376e-26,7.958091813705626353e-04,9.227550955468898913e-21,-8.996452713318873084e-21,7.078241422920162895e-01,4.309962584277144515e+00,-2.865833335825654249e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.618139668959611477e+00,-8.689688002377277121e-01
2.549999999999998015e-03,-5.255763037865635548e-26,-5.656947695023784767e-26,8.310193180957199102e-04,-8.160999424720613120e-20,-1.032467645465557018e-19,7.374430108956280261e-01,6.652732144198146180e+00,-1.652161708402296147e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.670487539445515868e+00,-8.876843218492925791e-01
2.599999999999999447e-03,-3.815834371296782940e-26,-4.078360387086224059e-26,8.684437481756327685e-04,-2.521293285782881694e-19,-2.784361018878713309e-19,7.616213349467763072e-01,7.267145110790113272e+00,-1.149877912992870455e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.722860373810759960e+00,-9.075314193799348672e-01
2.649999999999999144e-03,-2.255374319936571430e-26,-2.847171496044479084e-26,9.069119872035608055e-04,-2.283381307007955282e-19,-2.544070970100797067e-19,7.760783199528591414e-01,6.246861075716770628e+00,-1.474665624697016231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.775187629185137617e+00,-9.264255898371549502e-01
2.699999999999998842e-03,-1.407655701064723842e-26,-1.861864552139507656e-26,9.458839195752019114e-04,-1.889997299405492404e-19,-2.145211585411968528e-19,7.815520992043225590e-01,4.355781570657295987e+00,-2.357944441593265328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.827519967485678798e+00,-9.451067923497668000e-01
2.749999999999998539e-03,-8.775229139684779620e-27,-1.225005557691654018e-26,9.849447438825234720e-04,-1.485258481813692167e-19,-1.720280013844040015e-19,7.804656104844505116e-01,2.526619893414136619e+00,-3.337069666959471270e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.879857750810508765e+00,-9.609586595278315491e-01
2.812499999999998161e-03,-4.566148650353038837e-27,-6.814756908905044756e-27,1.033773191906122487e-03,-1.117797486914714078e-19,-1.319885353176507959e-19,7.836709709742512020e-01,1.873900879419897247e+00,-2.823737003747724295e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.945286855387951430e+00,-9.803465973122927890e-01
2.849999999999998802e-03,-4.902264900651704437e-28,6.004610814294796578e-28,1.062776163470983363e-03,8.175792091736201970e-20,9.996457413427441621e-20,7.927355075808886209e-01,1.894885598634656443e+00,-2.228157184814478331e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.984527644090271714e+00,-9.929176101834099599e-01
2.899999999999999800e-03,-7.178718443308727956e-25,-2.206803400705805835e-25,1.102851637524341656e-03,-1.540386807298342181e-19,-8.786233454325586559e-20,8.152162949351403620e-01,2.710659084685945075e+00,-1.040140928046207724e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.036816897128969295e+00,-1.009638744984575842e+00
2.950000000000001232e-03,-1.734126680584308222e-24,-5.379583362688807430e-25,1.144369467102445380e-03,-8.579974669394192888e-18,-2.686867096627111462e-18,8.521598635716781667e-01,4.486759172275163188e+00,1.544391398022648465e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.089231530924296809e+00,-1.027591820838293479e+00
3.000000000000002665e-03,-1.059437928181929136e-24,-3.279914433841776027e-25,1.187976878353555346e-03,-1.118311577763598059e-17,-3.481682847451063018e-18,8.949876717935550952e-01,5.127145568924841967e+00,1.031589502437530648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.141629051158337127e+00,-1.046893032006738444e+00
3.050000000000004097e-03,-5.447772553540990250e-25,-1.685043280802477367e-25,1.233870553395969650e-03,-9.402875382565484752e-18,-2.921392297731961589e-18,9.470061963979888864e-01,1.998357239322184675e+00,9.231356884863419765e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.194019084909411443e+00,-1.066921798366209817e+00
3.100000000000005529e-03,-2.730409971967619620e-25,-8.431552283751776968e-26,1.282574002898543902e-03,-6.417972588768648355e-18,-1.990887520869017376e-18,9.974468616016730627e-01,-6.321274834974494050e-01,9.765701026961275844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.246362962589057322e+00,-1.083455283195960739e+00
3.150000000000006527e-03,-1.152220226215785154e-26,4.957768765074615511e-26,1.333127967961344465e-03,4.382191683885455305e-18,1.424865973461066180e-18,1.025322574508733542e+00,-5.927533830000763615e+00,1.307181728569096002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.298668876268003647e+00,-1.100104106851323538e+00
3.200000000000007960e-03,-1.369039676504355653e-25,-4.338398276496920203e-27,1.384891042967315977e-03,1.972528194955959397e-18,8.569813717046441040e-19,1.048268376640863142e+00,-9.732341010845901863e+00,1.264155463887603759e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.351074641827364253e+00,-1.117612940816265388e+00
3.250000000000009392e-03,-1.161100857619930857e-25,-1.288911954035148198e-26,1.437844026779726411e-03,2.999644254362245938e-19,3.605156684548730419e-19,1.069764522187637290e+00,-1.167796931549109374e+01,1.174019333136129184e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.403429244039462453e+00,-1.132256691433776385e+00
3.300000000000009523e-03,8.558646274213324063e-26,1.237953225989033112e-26,1.491915768782463379e-03,1.092587049251409637e-19,-1.869505616039137249e-19,1.095014315215427247e+00,-1.115745375388626215e+01,1.107810595901698214e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.455726621495299078e+00,-1.148077910348981545e+00
3.350000000000010955e-03,7.274404650132063795e-26,1.966198392495382837e-26,1.547602162193316422e-03,3.904668010873637084e-19,-3.978809908672763507e-20,1.144046405905093211e+00,-7.956605542125230635e+00,8.632458847754080011e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508151592585574630e+00,-1.163078447309356944e+00
3.400000000000012387e-03,-4.136028659768185002e-26,-1.411031100079232386e-26,1.606261283472084234e-03,-6.428468793496163828e-19,-1.328484228895353624e-19,1.221517200662455505e+00,-3.616464408201336855e+00,4.953633351951057584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.560460606576130616e+00,-1.179717355206041152e+00
