time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
2.599999999999995978e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.736985033858276795e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.434134493645829878e+01,3.226702581208498621e+00,-2.640415861885277438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.331812336467689484e+00,-2.444917902785945785e+00
2.649999999999995675e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.045049459076041520e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.822758005854859675e+01,3.023560515549558847e+00,-5.379146507327642324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.472576719133465772e+00,-2.492695035109250057e+00
2.699999999999996240e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.321089334073639654e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.113522213185669330e+01,2.842805183772748379e+00,-6.619572254846397552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.614529935594743115e+00,-2.540018958573899699e+00
2.749999999999997238e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.553344564419882390e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.148296809209580971e+01,2.785738339217709303e+00,-7.744307443665398027e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.754597203329240962e+00,-2.586579064666750583e+00
2.799999999999996936e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.734032319422598500e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.071306932443474835e+01,2.770750736861448793e+00,-9.301727720009990152e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.895720208245446514e+00,-2.633285513004358869e+00
2.849999999999996633e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.852868293544831846e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.642667745512440547e+01,2.798991373501664714e+00,-1.579857930719229753e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.036806248018509180e+00,-2.680721446454156442e+00
2.899999999999996331e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.903357559787968500e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.171098408665131707e+00,2.503343950058684708e+00,-1.820183818087353744e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.178133365946171907e+00,-2.728234394462413892e+00
2.949999999999996028e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.901174178020305139e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.604430093943493674e+00,2.053009686537478284e+00,-1.746560024179770965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.319089250484807962e+00,-2.775195178965295106e+00
2.999999999999995726e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.864161393555037238e-02,0.000000000000000000e+00,0.000000000000000000e+00,-9.875954092301604703e+00,1.598264835225500002e+00,-1.453288726149762899e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.460057084388354909e+00,-2.821862223068571929e+00
3.049999999999995423e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.807332148866386046e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.261837504247688813e+01,1.251347157826447454e+00,-1.063912805143011564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.601033919465853828e+00,-2.868464556244588071e+00
