time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
2.751390625000058043e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.881032540260704433e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.853276317957040646e+02,-3.317399973389117296e+00,2.146386944560989818e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000062227059e+02,-9.399985022133952839e+01
2.751890625000059099e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871496302211084872e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.006008128735692111e+02,-5.345126017442090927e+00,2.065953796815590593e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000054692464e+02,-9.399958986763392943e+01
2.752390625000058488e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.871820022954761020e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.084178537560082987e+02,-9.898625041701587080e+00,1.901381107997016784e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000021601636e+02,-9.399930033455362377e+01
2.752890625000057323e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.881676272674953410e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855654966316038781e+02,-1.516387091993730607e+01,1.749878750863231858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999988783088e+02,-9.399941920070696710e+01
2.753453125000058233e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.901725050895766378e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.176013066129565914e+02,-2.280534838061925029e+01,1.518475404925615280e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000027809506e+02,-9.399975427081241719e+01
2.753953125000059288e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.922964109968915647e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.148542184561947579e+02,-1.565881032581155097e+01,1.882584628832326601e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000002118554e+02,-9.400053052808218013e+01
2.754343750000059488e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.938913213029023197e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.937815764425134830e+02,-1.891875548748196678e+01,1.809515233174440851e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999981837959e+02,-9.399991689500998859e+01
2.754859375000058286e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956222762440500640e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680410247066348006e+02,-3.081196455661263656e+01,1.360144686075795484e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999927055683e+02,-9.400033418571111099e+01
2.755421875000057530e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.966632037709638903e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002024744469490685e+02,-3.804001838805978508e+01,1.445396693783695063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000014344437e+02,-9.400058202012974107e+01
2.755921875000058585e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.964514808322412653e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.746600511549372641e+02,-3.496939644747797615e+01,1.504342051142317693e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000040053578e+02,-9.400078886033949743e+01
2.756421875000059640e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.950125671904632485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.784088704825744003e+02,-2.122002661852187799e+01,1.852120564041393536e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000059513354e+02,-9.400016093775664672e+01
2.756843750000059767e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.932131123937330663e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.685612595829621227e+02,-1.410544488794716678e+01,1.974730889440628090e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999884440740e+02,-9.400029003411127348e+01
2.757343750000058602e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.908797400458104088e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.458373068544492526e+02,-1.358930017192198569e+01,1.851506745674624455e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999929520982e+02,-9.399986230893939876e+01
2.757906250000057846e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.886344332416438618e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.307654472558974703e+02,-1.336305304119992421e+01,1.751618433542490294e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999995745270e+02,-9.399981952056978685e+01
2.758406250000058901e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873908273724719020e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.557181733857561312e+02,-1.371744439686959893e+01,1.700310186112546518e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000020554580e+02,-9.399931936029945234e+01
2.758906250000059956e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.870697486079358374e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.571396104595861942e+01,-2.171739419573284646e+00,2.119040902234273105e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999987360866e+02,-9.399975861091100171e+01
2.759406250000061012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.877448635601805860e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.190756514838987812e+02,-7.208170852691601738e+00,2.014525657880106380e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999996409201e+02,-9.399958060227605472e+01
2.759843750000060547e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.890177663782520723e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.651535588962826751e+02,-1.709989845162121469e+01,1.751648837419769222e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000035383323e+02,-9.399958333873266270e+01
2.760375000000059309e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.911553005839968566e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.096670046864799701e+02,-1.087293735332572986e+01,2.024679011040580434e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999959307502e+02,-9.400064646297462900e+01
2.760875000000058144e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.931999986655921653e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.102391513939464858e+02,-1.995101230581666485e+01,1.805143981232422945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000046102855e+02,-9.400022848341961890e+01
2.761375000000059199e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.950989650032690648e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.194908969741620695e+02,-2.337939934651136653e+01,1.740888696515166245e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000070554620e+02,-9.399996669892206569e+01
