time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
1.871781250000013885e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.923577217852225241e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.245164735729628092e+02,-1.143101761076450273e+01,-2.128293656923291621e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999993007123e+02,-9.399987965963552483e+01
1.872281250000013830e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.944800672164145094e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944499085200355353e+02,6.458643061929222107e+00,-3.811095947002412032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999997608597e+02,-9.399985582015290220e+01
1.872906250000013761e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.962336683272996263e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.882574271775871750e+02,-6.463456538920309136e+00,-3.143757040138752501e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999996666702e+02,-9.400062883104021694e+01
1.873406250000013706e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.966690923042684558e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.990199360909292281e+00,-5.162468941081388429e+00,-3.311938559595310494e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999990299671e+02,-9.400073832711912303e+01
1.873906250000013651e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961428918321985737e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.029731476928330096e+02,-9.135829337705192899e+00,-2.709471685061070190e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999995388293e+02,-9.400027275361385648e+01
1.874406250000013596e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.946431161667266707e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.845796537685476437e+02,-6.543848399807148830e+00,-2.650238352017797894e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000001086846e+02,-9.400011475807457373e+01
1.874906250000013541e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.923747109091445306e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.637392405827736184e+02,-1.687883848488427674e+01,-1.478744617140020878e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000007767653e+02,-9.400022787033839222e+01
1.875406250000013486e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.902574029591041160e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.827611982862313198e+02,-1.009143942800541716e+01,-2.000324287481806351e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999989931894e+02,-9.399958974930352440e+01
1.875906250000013431e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.885447099916508051e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.026194354649247771e+02,-1.382050901757784089e+01,-1.570678495885734804e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000009234782e+02,-9.399996789924878726e+01
1.876406250000013376e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.874876946964610047e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.204541449015568730e+02,-1.850542130530398666e+01,-1.143060195300429527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999987527985e+02,-9.399963220023568056e+01
1.876906250000013321e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.874322781128601401e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.830693004390349188e+01,-1.198595951014154437e+01,-1.819231070972032427e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000012481678e+02,-9.399923195325490610e+01
1.877406250000013266e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.883177343467712372e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.561529007438756480e+02,-1.021903586906561756e+01,-2.053043724394449399e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999989177013e+02,-9.400025943084823155e+01
1.877906250000013211e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.899436664197733826e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.941133745762222134e+02,-8.543584034737698119e+00,-2.330844782842452290e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000008623715e+02,-9.399983377064060619e+01
1.878406250000013156e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.919590254325747480e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.126789915335679098e+02,-1.309051391512501361e+01,-1.988406254308355869e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999992577386e+02,-9.399938040069143597e+01
1.878906250000013101e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.938643580125222865e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.493739399582260603e+02,-2.308691553782908024e+00,-3.151601557589988190e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000008392362e+02,-9.400009582388153717e+01
1.879406250000013046e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.953090582407509102e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.288382371003979188e+02,-6.774611210652397908e+00,-2.704520717351438464e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999989681783e+02,-9.400076406651248817e+01
1.879906250000012990e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961436684665067043e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047811848420594174e+02,-4.121838851576319129e+00,-3.685136043908842396e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000008770940e+02,-9.400037409548318124e+01
1.880406250000012935e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961808936386086444e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.939223581420968401e+01,-5.390563842047382259e+00,-3.263348408524626620e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999991850927e+02,-9.400058148354345633e+01
1.880750000000012134e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.956246587845997587e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.529988336403467599e+02,-6.982035291121600373e+00,-2.907780496071262988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999901978072e+02,-9.400029099410001265e+01
1.881250000000012634e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.940125657448225738e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.784151831374631456e+02,-1.308534620870599419e+01,-1.991479879174475798e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999949827725e+02,-9.400041177732886410e+01
