time[s],flange_omega_x[rad/s],flange_omega_y[rad/s],flange_omega_z[rad/s],flange_alpha_x[rad/s2],flange_alpha_y[rad/s2],flange_alpha_z[rad/s2],cycloid_acc_x[m/s2],cycloid_acc_y[m/s2],cycloid_acc_z[m/s2],input_omega_x[rad/s],input_omega_y[rad/s],input_omega_z[rad/s],crank_omega_z[rad/s]
1.829132812500002259e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.881968718136590279e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.720656271028693141e+02,-1.335233372582099243e+01,-1.859356196293790120e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000056213025e+02,-9.399974199956760401e+01
1.829632812500002204e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.873306952774939971e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.627946109913807504e+01,-1.009337379126555057e+01,-1.979409345508269880e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000047742788e+02,-9.399985537689278203e+01
1.830257812500002135e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.876138057012715077e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.668031041329776656e+02,-1.191355011892621363e+01,-1.969733218798964103e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999967284907e+02,-9.399964060577651992e+01
1.830757812500002080e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.889076883685814723e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.306520040594396050e+02,-1.432440109034482489e+00,-2.381227564966074794e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999971878992e+02,-9.399943229459967142e+01
1.831257812500002025e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.907329475965145349e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.971775996178635069e+02,2.406928130004721389e+00,-2.555690005013746102e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999963454798e+02,-9.399995885603811985e+01
1.831757812500001970e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.929207105753515394e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.715975246321791019e+02,4.971957741653865170e+00,-2.710914203841284476e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999957685191e+02,-9.399947637939771994e+01
1.832257812500001914e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.948196105221025043e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.897047789636517905e+02,7.457675126125423937e+00,-2.753106451753257744e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999948450409e+02,-9.400086536841395457e+01
1.832757812500001859e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961222429749663876e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.175110420986669055e+02,4.737309562074128344e+00,-2.902891110906120886e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999946958269e+02,-9.400006348361644370e+01
1.833257812500001804e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.967278418483116909e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.746188296392294781e+00,1.787072169649941245e+01,-3.560119502258369550e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999948017262e+02,-9.400135678107687909e+01
1.833539062500001149e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.965221101940059167e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.399112292383977376e+02,5.764429148565548111e+00,-3.014426151372872553e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999873539309e+02,-9.400063683338998999e+01
1.834039062500001371e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.952934569611057158e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.345714572648427634e+02,1.135497717994206113e+01,-3.030956347394060657e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.819999999996376232e+02,-9.400003349774027583e+01
1.834601562500002003e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.929972919929345165e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.520991816881240766e+02,-5.166160637141185674e+00,-2.222115612693158582e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000030454999e+02,-9.399993019435841290e+01
1.835101562500001948e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.907440855024478132e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.275726929408963315e+02,-1.638232750779066604e+00,-2.316038342906466596e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000016947865e+02,-9.399962672627174243e+01
1.835601562500001893e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.888291682860015142e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.246696271739045869e+02,-1.523579479173057249e+00,-2.297957720066305498e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000030037199e+02,-9.399999009633225455e+01
1.836101562500001838e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.876699219152895726e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.281830117516950338e+02,-7.520081143796524259e+00,-2.053507030256281141e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820000000039263455e+02,-9.399927621231037733e+01
