time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.014773364736000038e-04 3.247274767155199982e+01 6.140065882662271504e-03
2.003096879153149043e-04 6.409910013290075881e+01 4.675688327874796130e-02
3.018029674474106971e-04 9.657694958317142664e+01 1.599441280245966213e-01
4.004550230919818590e-04 1.281456073894341898e+02 3.519874591101276873e-01
5.011817735236969839e-04 1.603781675275830310e+02 5.152199780072675983e-01
6.024407986604717264e-04 1.927810555713509473e+02 5.777006257967975955e-01
7.022902941441385707e-04 2.247328941261243074e+02 6.353520394735938659e-01
8.023379243969108775e-04 2.567481358070114652e+02 6.950047194866260103e-01
9.050509887014462516e-04 2.896163163844628343e+02 7.560135735859424555e-01
1.003266301979593511e-03 3.210452166334699200e+02 8.136922337697043428e-01
1.105399848363420928e-03 3.537279514762946633e+02 8.625337415397613672e-01
1.202551270533404109e-03 3.848164065706893098e+02 9.000238917420670948e-01
1.302551270533404372e-03 4.168164065706894235e+02 9.356269676298042404e-01
1.402551270533404634e-03 4.488164065706894235e+02 9.705329852735293805e-01
1.504071270533404760e-03 4.813028065706895404e+02 1.005358546501228911e+00
1.602375270533404339e-03 5.127600865706893956e+02 1.037644287004533927e+00
1.706823270533403512e-03 5.461834465706891706e+02 1.071374291222472186e+00
1.802669670533403991e-03 5.768542945706892624e+02 1.101966352150479889e+00
1.900729766021402867e-03 6.082335251268489174e+02 1.129077777287483375e+00
2.001038727219482671e-03 6.403323927102344442e+02 1.157162911416033113e+00
2.103319078406424777e-03 6.730621050900559794e+02 1.189134698101508958e+00
2.203512075487515029e-03 7.051238641560048563e+02 1.222665102485691158e+00
2.304707002539416183e-03 7.375062408126132141e+02 1.257237253830966184e+00
2.404499227632181813e-03 7.694397528422981622e+02 1.291138273367973266e+00
2.504050989531951890e-03 8.012963166502245258e+02 1.324497681116656000e+00
2.605991039218788583e-03 8.339171325500122975e+02 1.358121496092496105e+00
2.705991039218788845e-03 8.659171325500122975e+02 1.390562327430080236e+00
2.805991039218789108e-03 8.979171325500125249e+02 1.422584903871148665e+00
2.905991039218789370e-03 9.299171325500126386e+02 1.454354780777788569e+00
3.005991039218789632e-03 9.619171325500126386e+02 1.486006786833674820e+00
3.105991039218789895e-03 9.939171325500128660e+02 1.517566729565193784e+00
3.205991039218790157e-03 1.025917132550012866e+03 1.548940879133738235e+00
3.305991039218790419e-03 1.057917132550012866e+03 1.580105244206982729e+00
3.405991039218790681e-03 1.089917132550013093e+03 1.611045088296990446e+00
3.505991039218790944e-03 1.121917132550013093e+03 1.641856110438956629e+00
3.605991039218791206e-03 1.153917132550013093e+03 1.672458849056311481e+00
3.705991039218791468e-03 1.185917132550013093e+03 1.702879637834762816e+00
3.805991039218791731e-03 1.217917132550013321e+03 1.733183198300716876e+00
3.905991039218791993e-03 1.249917132550013321e+03 1.763378446882878370e+00
4.005991039218788352e-03 1.281917132550012184e+03 1.793494503460112188e+00
4.105991039218784278e-03 1.313917132550011047e+03 1.823563366012587839e+00
4.205991039218780203e-03 1.345917132550009683e+03 1.853655135858158776e+00
4.305991039218776129e-03 1.377917132550008319e+03 1.883753762804251330e+00
4.405991039218772054e-03 1.409917132550006954e+03 1.913885534038150871e+00
4.505991039218767980e-03 1.441917132550005817e+03 1.944012929770846387e+00
4.605991039218763905e-03 1.473917132550004453e+03 1.973991188764864235e+00
4.705991039218759830e-03 1.505917132550003089e+03 2.003744602380294726e+00
4.805991039218755756e-03 1.537917132550001725e+03 2.033249860656664687e+00
4.905991039218751681e-03 1.569917132550000588e+03 2.062473977418842974e+00
