time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903885137269354079e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908901973880719e-02
3.000840455108334326e-04 9.602689456346669772e+01 1.568087701717988947e-01
4.011701135720611077e-04 1.283744363430595570e+02 3.499428581622389123e-01
5.007608321124536448e-04 1.602434662759851562e+02 5.139724797129354705e-01
6.017774871244966186e-04 1.925687958798389161e+02 5.766679313515608030e-01
7.015781006749968870e-04 2.245049922159990103e+02 6.336119902682690874e-01
8.006454852279829048e-04 2.562065552729545175e+02 6.923503475185123213e-01
9.052919277531623968e-04 2.896934168810119559e+02 7.540563204298202926e-01
1.000932206489359199e-03 3.202983060765949404e+02 8.084460560782268379e-01
1.100279527585063108e-03 3.520894488272202238e+02 8.565775179115843185e-01
1.200436007652861238e-03 3.841395224489156135e+02 8.960093784126307304e-01
1.300230063294009015e-03 4.160736202540828685e+02 9.321541084887705608e-01
1.401787264794540936e-03 4.485719247342531162e+02 9.679164960718804611e-01
1.500805536257558562e-03 4.802577716024186998e+02 1.002112186537014615e+00
1.602637023447903196e-03 5.128438475033290160e+02 1.035806831034657094e+00
1.703989303639704030e-03 5.452765771647052588e+02 1.068491024734442574e+00
1.801632521662784644e-03 5.765224069320910303e+02 1.099605553085978293e+00
1.900789231856858967e-03 6.082525541941948859e+02 1.127348988383032546e+00
2.003192353856094593e-03 6.410215532339502715e+02 1.155770560649387990e+00
2.102444610563047357e-03 6.727822753801751787e+02 1.186489686299520896e+00
2.202101978521867412e-03 7.046726331269975390e+02 1.219484056845173914e+00
2.304190013991874730e-03 7.373408044773999563e+02 1.254056882909757809e+00
2.403361248448450740e-03 7.690755995035042361e+02 1.287491326681924786e+00
2.502999171067177026e-03 8.009597347414965043e+02 1.320522366002465864e+00
2.600202266416577410e-03 8.320647252533048004e+02 1.352122852214770132e+00
2.700202266416577672e-03 8.640647252533048004e+02 1.384149825248913501e+00
2.800202266416577934e-03 8.960647252533048004e+02 1.415865673461955021e+00
2.900202266416578196e-03 9.280647252533050278e+02 1.447416784039354365e+00
3.000202266416578459e-03 9.600647252533051415e+02 1.478917674213837463e+00
3.100202266416578721e-03 9.920647252533051415e+02 1.510426882094445755e+00
3.200202266416578983e-03 1.024064725253305369e+03 1.541939733551969116e+00
3.300202266416579246e-03 1.056064725253305369e+03 1.573352686248872034e+00
3.400202266416579508e-03 1.088064725253305369e+03 1.604522201643551416e+00
3.500202266416579770e-03 1.120064725253305596e+03 1.635476191771083387e+00
3.600202266416580033e-03 1.152064725253305596e+03 1.666251057142707603e+00
3.700202266416580295e-03 1.184064725253305596e+03 1.696946516847224418e+00
3.800202266416580557e-03 1.216064725253305596e+03 1.727546113948293938e+00
3.900202266416580819e-03 1.248064725253305824e+03 1.757978989759080291e+00
4.000202266416576745e-03 1.280064725253304459e+03 1.788298575085990105e+00
4.100202266416572670e-03 1.312064725253303322e+03 1.818581888663830082e+00
4.200202266416568596e-03 1.344064725253301958e+03 1.848848476325533063e+00
4.300202266416564521e-03 1.376064725253300594e+03 1.879089017985030363e+00
4.400202266416560447e-03 1.408064725253299230e+03 1.909272623507412447e+00
4.500202266416556372e-03 1.440064725253298093e+03 1.939335196237846226e+00
4.600202266416552298e-03 1.472064725253296729e+03 1.969276177534229788e+00
4.700202266416548223e-03 1.504064725253295364e+03 1.999081703915353447e+00
4.800202266416544149e-03 1.536064725253294000e+03 2.028648547282235537e+00
4.900202266416540074e-03 1.568064725253292863e+03 2.058001390519119678e+00
5.000202266416536000e-03 1.600064725253291499e+03 2.087160583384662704e+00
5.100202266416531925e-03 1.632064725253290135e+03 2.116185721904816575e+00
5.200202266416527851e-03 1.664064725253288998e+03 2.145146321029043790e+00
5.300202266416523776e-03 1.696064725253287634e+03 2.174078021885120560e+00
5.400202266416519702e-03 1.728064725253286269e+03 2.203003536521761507e+00
5.500202266416515627e-03 1.760064725253284905e+03 2.231939720687203366e+00
5.600202266416511553e-03 1.792064725253283768e+03 2.261775812187952095e+00
5.700202266416507478e-03 1.824064725253282404e+03 2.293356857521502423e+00
5.800202266416503404e-03 1.856064725253281040e+03 2.324880616264014765e+00
5.901402266416502611e-03 1.888448725253280827e+03 2.356187088176145750e+00
6.000218266416506782e-03 1.920069845253282210e+03 2.386050677770775952e+00
6.102378266416508962e-03 1.952761045253283100e+03 2.416253347221649417e+00
6.202378266416504887e-03 1.984761045253281509e+03 2.445269134717859671e+00
6.302378266416500813e-03 2.016761045253280145e+03 2.473820260963793150e+00
6.402378266416496738e-03 2.048761045253279008e+03 2.502006147840880157e+00
6.502378266416492664e-03 2.080761045253277643e+03 2.530005462648582171e+00
6.602378266416488589e-03 2.112761045253276279e+03 2.557955180963971564e+00
6.702378266416484515e-03 2.144761045253274915e+03 2.585911016868886581e+00
6.802378266416480440e-03 2.176761045253273551e+03 2.613909951654195041e+00
6.902378266416476366e-03 2.208761045253272187e+03 2.641927135512793345e+00
7.002378266416472291e-03 2.240761045253271277e+03 2.669783365179071222e+00
7.102378266416468217e-03 2.272761045253269913e+03 2.697385418699278059e+00
7.202378266416464142e-03 2.304761045253268549e+03 2.724691797326859177e+00
7.302378266416460068e-03 2.336761045253267184e+03 2.751700818814208027e+00
7.402378266416455993e-03 2.368761045253265820e+03 2.778416689729236388e+00
7.502378266416451918e-03 2.400761045253264456e+03 2.804860280819050811e+00
7.602378266416447844e-03 2.432761045253263092e+03 2.831079830888270532e+00
7.702378266416443769e-03 2.464761045253261727e+03 2.857149195451008872e+00
7.802378266416439695e-03 2.496761045253260818e+03 2.883185524674316547e+00
7.902378266416435620e-03 2.528761045253259454e+03 2.909286759292003310e+00
8.002378266416431546e-03 2.560761045253258089e+03 2.935512319246239343e+00
8.102378266416427471e-03 2.592761045253256725e+03 2.961890944510547907e+00
8.202378266416423397e-03 2.624761045253255361e+03 2.988415457242042272e+00
8.302378266416419322e-03 2.656761045253253997e+03 3.015046443509692420e+00
8.402378266416415248e-03 2.688761045253252632e+03 3.041717018135396966e+00
8.502378266416411173e-03 2.720761045253251268e+03 3.068346156380606260e+00
8.602378266416407099e-03 2.752761045253250359e+03 3.094856802677202534e+00
8.702378266416403024e-03 2.784761045253248994e+03 3.121192223683123323e+00
8.802378266416398950e-03 2.816761045253247630e+03 3.147329086162576672e+00
8.902378266416394875e-03 2.848761045253246266e+03 3.173281951458616579e+00
9.002378266416390801e-03 2.880761045253244902e+03 3.199098410927244451e+00
9.102378266416386726e-03 2.912761045253243537e+03 3.224849889029898886e+00
9.202378266416382652e-03 2.944761045253242173e+03 3.250614313155928858e+00
9.302378266416378577e-03 2.976761045253240809e+03 3.276460670208172221e+00
