#solution of slider crank mechanism in MATLAB
#uses Lagrange equations and ode45 with odeset('RelTol',1e-6,'AbsTol',1e-6);
#2019-12-07
#Johannes Gerstmayr
#theta is crank angle, theta_t is the time derivative of the angle
#solution runs over 3 seconds
#data format (columns): time theta theta_t
4.2805815e-01, 2.6934188e+00, 1.7084989e+01
4.3068879e-01, 2.7391900e+00, 1.7716740e+01
4.3318916e-01, 2.7842512e+00, 1.8328512e+01
4.3568952e-01, 2.8308468e+00, 1.8941103e+01
4.3818989e-01, 2.8789615e+00, 1.9541158e+01
4.4069025e-01, 2.9285426e+00, 2.0111968e+01
4.4241376e-01, 2.9635252e+00, 2.0478213e+01
4.4413727e-01, 2.9991139e+00, 2.0814196e+01
4.4586078e-01, 3.0352506e+00, 2.1112944e+01
4.4758428e-01, 3.0718653e+00, 2.1367842e+01
4.4930779e-01, 3.1088775e+00, 2.1572920e+01
4.5103130e-01, 3.1461963e+00, 2.1723496e+01
4.5275481e-01, 3.1837252e+00, 2.1816551e+01
4.5447831e-01, 3.2213644e+00, 2.1850915e+01
4.5628270e-01, 3.2607779e+00, 2.1824778e+01
4.5808708e-01, 3.3000887e+00, 2.1738215e+01
4.5989147e-01, 3.3391922e+00, 2.1596034e+01
4.6169585e-01, 3.3779939e+00, 2.1404414e+01
4.6345570e-01, 3.4154674e+00, 2.1176787e+01
4.6521555e-01, 3.4525103e+00, 2.0915924e+01
4.6697540e-01, 3.4890698e+00, 2.0628601e+01
4.6873525e-01, 3.5251050e+00, 2.0321206e+01
4.7034005e-01, 3.5574827e+00, 2.0028385e+01
4.7194484e-01, 3.5893837e+00, 1.9727663e+01
4.7354964e-01, 3.6207981e+00, 1.9422442e+01
4.7515443e-01, 3.6517210e+00, 1.9115615e+01
4.7696832e-01, 3.6860806e+00, 1.8769897e+01
4.7878221e-01, 3.7198163e+00, 1.8428004e+01
4.8059610e-01, 3.7529371e+00, 1.8092151e+01
4.8240999e-01, 3.7854554e+00, 1.7764022e+01
4.8468233e-01, 3.8253659e+00, 1.7365691e+01
4.8695468e-01, 3.8643889e+00, 1.6982978e+01
4.8922702e-01, 3.9025609e+00, 1.6616866e+01
4.9149936e-01, 3.9399202e+00, 1.6267828e+01
4.9540658e-01, 4.0023717e+00, 1.5707664e+01
4.9931379e-01, 4.0627317e+00, 1.5196761e+01
5.0322101e-01, 4.1211873e+00, 1.4732801e+01
5.0712822e-01, 4.1779167e+00, 1.4312888e+01
5.1039439e-01, 4.2241358e+00, 1.3993338e+01
5.1366056e-01, 4.2693553e+00, 1.3700598e+01
5.1692673e-01, 4.3136600e+00, 1.3433015e+01
5.2019290e-01, 4.3571298e+00, 1.3189055e+01
5.2381171e-01, 4.4044085e+00, 1.2944651e+01
5.2743053e-01, 4.4508494e+00, 1.2725847e+01
5.3104934e-01, 4.4965424e+00, 1.2531167e+01
5.3466815e-01, 4.5415727e+00, 1.2359341e+01
5.3892560e-01, 4.5938106e+00, 1.2185009e+01
5.4318304e-01, 4.6453677e+00, 1.2039443e+01
5.4744048e-01, 4.6963642e+00, 1.1921599e+01
5.5169792e-01, 4.7469168e+00, 1.1830780e+01
5.5668077e-01, 4.8056727e+00, 1.1758372e+01
5.6166361e-01, 4.8641582e+00, 1.1722586e+01
5.6664645e-01, 4.9225578e+00, 1.1724245e+01
5.7162929e-01, 4.9810628e+00, 1.1764995e+01
5.7671508e-01, 5.0410944e+00, 1.1849622e+01
5.8180088e-01, 5.1016730e+00, 1.1981607e+01
5.8688667e-01, 5.1630545e+00, 1.2166709e+01
5.9197246e-01, 5.2255306e+00, 1.2412907e+01
5.9537940e-01, 5.2681593e+00, 1.2617191e+01
5.9878633e-01, 5.3115439e+00, 1.2857815e+01
6.0219327e-01, 5.3558174e+00, 1.3140140e+01
6.0560020e-01, 5.4011339e+00, 1.3470948e+01
6.0808342e-01, 5.4349221e+00, 1.3747389e+01
6.1056664e-01, 5.4694379e+00, 1.4058106e+01
6.1304986e-01, 5.5047728e+00, 1.4408083e+01
6.1553308e-01, 5.5410322e+00, 1.4803408e+01
6.1743253e-01, 5.5694661e+00, 1.5140939e+01
6.1933199e-01, 5.5985733e+00, 1.5513241e+01
6.2123144e-01, 5.6284243e+00, 1.5925036e+01
6.2313090e-01, 5.6590995e+00, 1.6381925e+01
6.2463079e-01, 5.6839643e+00, 1.6778855e+01
6.2613069e-01, 5.7094507e+00, 1.7211766e+01
6.2763059e-01, 5.7356161e+00, 1.7685002e+01
6.2913049e-01, 5.7625247e+00, 1.8203526e+01
6.3063039e-01, 5.7902486e+00, 1.8772925e+01
6.3213029e-01, 5.8188684e+00, 1.9399536e+01
6.3363019e-01, 5.8484752e+00, 2.0090194e+01
6.3513009e-01, 5.8791704e+00, 2.0852125e+01
6.3635564e-01, 5.9051371e+00, 2.1532613e+01
6.3758119e-01, 5.9319721e+00, 2.2269129e+01
6.3880674e-01, 5.9597452e+00, 2.3063835e+01
6.4003229e-01, 5.9885277e+00, 2.3916758e+01
6.4104034e-01, 6.0130081e+00, 2.4659855e+01
6.4204838e-01, 6.0382553e+00, 2.5435785e+01
6.4305643e-01, 6.0642978e+00, 2.6235980e+01
6.4406447e-01, 6.0911530e+00, 2.7046941e+01
6.4483282e-01, 6.1121709e+00, 2.7660766e+01
6.4560118e-01, 6.1336553e+00, 2.8258448e+01
6.4636953e-01, 6.1555884e+00, 2.8826381e+01
6.4713788e-01, 6.1779413e+00, 2.9348966e+01
6.4790623e-01, 6.2006732e+00, 2.9809201e+01
6.4867458e-01, 6.2237288e+00, 3.0189546e+01
6.4944293e-01, 6.2470408e+00, 3.0474537e+01
6.5021128e-01, 6.2705314e+00, 3.0651976e+01
6.5084122e-01, 6.2898633e+00, 3.0711380e+01
6.5147116e-01, 6.3092074e+00, 3.0691839e+01
6.5210110e-01, 6.3285146e+00, 3.0594842e+01
6.5273104e-01, 6.3477376e+00, 3.0424490e+01
6.5330550e-01, 6.3651565e+00, 3.0210591e+01
6.5387996e-01, 6.3824378e+00, 2.9947122e+01
6.5445442e-01, 6.3995552e+00, 2.9640791e+01
6.5502889e-01, 6.4164860e+00, 2.9298619e+01
6.5560335e-01, 6.4332116e+00, 2.8927716e+01
6.5617781e-01, 6.4497176e+00, 2.8534787e+01
6.5675227e-01, 6.4659930e+00, 2.8125992e+01
6.5732674e-01, 6.4820302e+00, 2.7706838e+01
6.5794110e-01, 6.4989128e+00, 2.7252552e+01
6.5855546e-01, 6.5155157e+00, 2.6796852e+01
6.5916982e-01, 6.5318393e+00, 2.6343806e+01
6.5978418e-01, 6.5478861e+00, 2.5896665e+01
6.6053154e-01, 6.5670405e+00, 2.5364254e+01
6.6127891e-01, 6.5858028e+00, 2.4847518e+01
6.6202628e-01, 6.6041855e+00, 2.4348703e+01
6.6277364e-01, 6.6222024e+00, 2.3869196e+01
6.6388018e-01, 6.6482381e+00, 2.3196023e+01
6.6498672e-01, 6.6735535e+00, 2.2566859e+01
6.6609327e-01, 6.6981965e+00, 2.1980700e+01
6.6719981e-01, 6.7222136e+00, 2.1435655e+01
6.6848109e-01, 6.7493000e+00, 2.0852593e+01
6.6976237e-01, 6.7756702e+00, 2.0317236e+01
6.7104365e-01, 6.8013828e+00, 1.9825552e+01
6.7232493e-01, 6.8264913e+00, 1.9373672e+01
6.7372109e-01, 6.8532203e+00, 1.8922336e+01
6.7511725e-01, 6.8793465e+00, 1.8509721e+01
6.7651340e-01, 6.9049214e+00, 1.8132028e+01
6.7790956e-01, 6.9299914e+00, 1.7785869e+01
6.7967874e-01, 6.9610997e+00, 1.7387876e+01
6.8144793e-01, 6.9915402e+00, 1.7030489e+01
6.8321711e-01, 7.0213808e+00, 1.6709189e+01
6.8498629e-01, 7.0506822e+00, 1.6420105e+01
6.8756307e-01, 7.0925046e+00, 1.6050024e+01
6.9013985e-01, 7.1334429e+00, 1.5733048e+01
6.9271663e-01, 7.1736251e+00, 1.5462372e+01
6.9529341e-01, 7.2131638e+00, 1.5232482e+01
6.9813688e-01, 7.2561665e+00, 1.5020913e+01
7.0098035e-01, 7.2986246e+00, 1.4848985e+01
7.0382383e-01, 7.3406455e+00, 1.4712902e+01
7.0666730e-01, 7.3823270e+00, 1.4609658e+01
7.0966882e-01, 7.4260562e+00, 1.4533761e+01
7.1267034e-01, 7.4696058e+00, 1.4489810e+01
7.1567186e-01, 7.5130693e+00, 1.4476270e+01
7.1867338e-01, 7.5565366e+00, 1.4492096e+01
7.2206629e-01, 7.6057861e+00, 1.4544620e+01
7.2545921e-01, 7.6552754e+00, 1.4633665e+01
7.2885213e-01, 7.7051291e+00, 1.4759582e+01
7.3224504e-01, 7.7554741e+00, 1.4923324e+01
7.3599495e-01, 7.8118457e+00, 1.5150221e+01
7.3974486e-01, 7.8691621e+00, 1.5428249e+01
7.4349476e-01, 7.9276230e+00, 1.5761529e+01
7.4724467e-01, 7.9874460e+00, 1.6155421e+01
7.5003163e-01, 8.0329299e+00, 1.6491360e+01
7.5281858e-01, 8.0794053e+00, 1.6867819e+01
7.5560554e-01, 8.1269907e+00, 1.7288788e+01
7.5839250e-01, 8.1758170e+00, 1.7758967e+01
7.6117946e-01, 8.2260290e+00, 1.8283859e+01
7.6396642e-01, 8.2777868e+00, 1.8869863e+01
7.6675338e-01, 8.3312713e+00, 1.9524534e+01
7.6954033e-01, 8.3866866e+00, 2.0256710e+01
7.7186235e-01, 8.4344963e+00, 2.0933218e+01
7.7418437e-01, 8.4839537e+00, 2.1677261e+01
7.7650638e-01, 8.5352239e+00, 2.2496169e+01
7.7882840e-01, 8.5884904e+00, 2.3397848e+01
7.8071598e-01, 8.6334004e+00, 2.4197489e+01
7.8260355e-01, 8.6798804e+00, 2.5061654e+01
7.8449113e-01, 8.7280552e+00, 2.5993991e+01
7.8637870e-01, 8.7780559e+00, 2.6996988e+01
7.8799187e-01, 8.8223363e+00, 2.7910722e+01
7.8960505e-01, 8.8681329e+00, 2.8875177e+01
7.9121822e-01, 8.9155234e+00, 2.9885830e+01
7.9283139e-01, 8.9645751e+00, 3.0934242e+01
7.9437494e-01, 9.0131132e+00, 3.1960630e+01
7.9591850e-01, 9.0632437e+00, 3.2991890e+01
7.9746205e-01, 9.1149545e+00, 3.4003658e+01
7.9900560e-01, 9.1681905e+00, 3.4964475e+01
8.0002841e-01, 9.2042580e+00, 3.5554708e+01
8.0105121e-01, 9.2409039e+00, 3.6093564e+01
8.0207401e-01, 9.2780694e+00, 3.6568565e+01
8.0309681e-01, 9.3156829e+00, 3.6967645e+01
8.0411962e-01, 9.3536612e+00, 3.7279670e+01
8.0514242e-01, 9.3919098e+00, 3.7495621e+01
8.0616522e-01, 9.4303271e+00, 3.7609426e+01
8.0718803e-01, 9.4688079e+00, 3.7618374e+01
8.0825003e-01, 9.5087151e+00, 3.7517517e+01
8.0931203e-01, 9.5484572e+00, 3.7309622e+01
8.1037402e-01, 9.5879253e+00, 3.7003083e+01
8.1143602e-01, 9.6270206e+00, 3.6608967e+01
8.1245191e-01, 9.6639894e+00, 3.6162086e+01
8.1346780e-01, 9.7004749e+00, 3.5659049e+01
8.1448369e-01, 9.7364258e+00, 3.5111637e+01
8.1549958e-01, 9.7718027e+00, 3.4530995e+01
8.1642601e-01, 9.8035399e+00, 3.3981246e+01
8.1735245e-01, 9.8347617e+00, 3.3419255e+01
8.1827888e-01, 9.8654595e+00, 3.2850973e+01
8.1920531e-01, 9.8956298e+00, 3.2281457e+01
8.2025460e-01, 9.9291651e+00, 3.1640200e+01
8.2130388e-01, 9.9620319e+00, 3.1007604e+01
8.2235317e-01, 9.9942412e+00, 3.0387481e+01
8.2340245e-01, 1.0025807e+01, 2.9782691e+01
8.2472947e-01, 1.0064836e+01, 2.9042866e+01
8.2605649e-01, 1.0102902e+01, 2.8333383e+01
8.2738351e-01, 1.0140048e+01, 2.7655720e+01
8.2871053e-01, 1.0176316e+01, 2.7010428e+01
8.3060254e-01, 1.0226592e+01, 2.6145907e+01
8.3249455e-01, 1.0275293e+01, 2.5344687e+01
8.3438656e-01, 1.0322535e+01, 2.4603806e+01
8.3627857e-01, 1.0368429e+01, 2.3919745e+01
8.3817058e-01, 1.0413081e+01, 2.3288661e+01
8.4006259e-01, 1.0456585e+01, 2.2706871e+01
8.4195460e-01, 1.0499033e+01, 2.2170839e+01
8.4384661e-01, 1.0540507e+01, 2.1677250e+01
8.4587472e-01, 1.0583971e+01, 2.1191796e+01
8.4790283e-01, 1.0626494e+01, 2.0748182e+01
8.4993095e-01, 1.0668157e+01, 2.0343340e+01
8.5195906e-01, 1.0709035e+01, 1.9974530e+01
8.5436840e-01, 1.0756676e+01, 1.9579894e+01
8.5677774e-01, 1.0803420e+01, 1.9229185e+01
8.5918708e-01, 1.0849368e+01, 1.8919390e+01
8.6159642e-01, 1.0894617e+01, 1.8647960e+01
8.6460786e-01, 1.0950327e+01, 1.8359475e+01
8.6761930e-01, 1.1005248e+01, 1.8124437e+01
8.7063075e-01, 1.1059539e+01, 1.7940496e+01
8.7364219e-01, 1.1113351e+01, 1.7806140e+01
8.7749347e-01, 1.1181710e+01, 1.7705645e+01
8.8134475e-01, 1.1249834e+01, 1.7685814e+01
8.8519604e-01, 1.1318042e+01, 1.7749877e+01
8.8904732e-01, 1.1386668e+01, 1.7904031e+01
8.9212211e-01, 1.1442002e+01, 1.8098158e+01
8.9519689e-01, 1.1498037e+01, 1.8362766e+01
8.9827168e-01, 1.1555006e+01, 1.8707639e+01
9.0134647e-01, 1.1613176e+01, 1.9146027e+01
9.0317209e-01, 1.1648408e+01, 1.9457468e+01
9.0499771e-01, 1.1684247e+01, 1.9812608e+01
9.0682333e-01, 1.1720778e+01, 2.0217185e+01
9.0864895e-01, 1.1758099e+01, 2.0678198e+01
9.1047458e-01, 1.1796320e+01, 2.1204180e+01
9.1230020e-01, 1.1835566e+01, 2.1805445e+01
9.1412582e-01, 1.1875989e+01, 2.2495134e+01
9.1595144e-01, 1.1917765e+01, 2.3289749e+01
9.1702772e-01, 1.1943110e+01, 2.3815404e+01
9.1810400e-01, 1.1969047e+01, 2.4389557e+01
9.1918028e-01, 1.1995630e+01, 2.5018003e+01
9.2025656e-01, 1.2022921e+01, 2.5707388e+01
9.2133284e-01, 1.2050991e+01, 2.6465239e+01
9.2240912e-01, 1.2079917e+01, 2.7300126e+01
9.2348540e-01, 1.2109787e+01, 2.8221470e+01
9.2456168e-01, 1.2140700e+01, 2.9239456e+01
9.2546295e-01, 1.2167468e+01, 3.0173873e+01
9.2636421e-01, 1.2195114e+01, 3.1189500e+01
9.2726548e-01, 1.2223714e+01, 3.2290771e+01
9.2816674e-01, 1.2253345e+01, 3.3479607e+01
9.2890066e-01, 1.2278291e+01, 3.4511153e+01
9.2963458e-01, 1.2304015e+01, 3.5595036e+01
9.3036850e-01, 1.2330550e+01, 3.6721348e+01
9.3110241e-01, 1.2357922e+01, 3.7873469e+01
9.3180848e-01, 1.2385056e+01, 3.8983614e+01
9.3251455e-01, 1.2412965e+01, 4.0063196e+01
9.3322061e-01, 1.2441614e+01, 4.1071716e+01
9.3392668e-01, 1.2470936e+01, 4.1960922e+01
9.3437886e-01, 1.2490021e+01, 4.2442968e+01
9.3483103e-01, 1.2509306e+01, 4.2840453e+01
9.3528321e-01, 1.2528750e+01, 4.3141382e+01
9.3573539e-01, 1.2548305e+01, 4.3336228e+01
9.3618756e-01, 1.2567924e+01, 4.3418425e+01
9.3663974e-01, 1.2587554e+01, 4.3385720e+01
9.3709192e-01, 1.2607143e+01, 4.3239879e+01
9.3754409e-01, 1.2626642e+01, 4.2986635e+01
9.3794980e-01, 1.2644021e+01, 4.2675572e+01
9.3835550e-01, 1.2661259e+01, 4.2294014e+01
9.3876120e-01, 1.2678330e+01, 4.1851384e+01
9.3916691e-01, 1.2695211e+01, 4.1357595e+01
9.3957261e-01, 1.2711883e+01, 4.0822728e+01
9.3997832e-01, 1.2728331e+01, 4.0256326e+01
9.4038402e-01, 1.2744544e+01, 3.9667179e+01
9.4078972e-01, 1.2760515e+01, 3.9063160e+01
9.4122263e-01, 1.2777284e+01, 3.8410012e+01
9.4165554e-01, 1.2793770e+01, 3.7754819e+01
9.4208845e-01, 1.2809974e+01, 3.7103394e+01
9.4252135e-01, 1.2825896e+01, 3.6460389e+01
9.4304737e-01, 1.2844873e+01, 3.5695533e+01
9.4357338e-01, 1.2863453e+01, 3.4953030e+01
9.4409940e-01, 1.2881649e+01, 3.4236097e+01
9.4462541e-01, 1.2899475e+01, 3.3546730e+01
9.4540515e-01, 1.2925251e+01, 3.2577472e+01
9.4618489e-01, 1.2950296e+01, 3.1671231e+01
9.4696463e-01, 1.2974658e+01, 3.0826578e+01
9.4774437e-01, 1.2998384e+01, 3.0040798e+01
9.4864185e-01, 1.3024965e+01, 2.9204533e+01
9.4953933e-01, 1.3050826e+01, 2.8435758e+01
9.5043682e-01, 1.3076025e+01, 2.7728771e+01
9.5133430e-01, 1.3100615e+01, 2.7078097e+01
9.5231167e-01, 1.3126757e+01, 2.6427538e+01
9.5328903e-01, 1.3152291e+01, 2.5831677e+01
9.5426640e-01, 1.3177267e+01, 2.5285130e+01
9.5524376e-01, 1.3201731e+01, 2.4783091e+01
9.5647869e-01, 1.3231974e+01, 2.4205841e+01
9.5771362e-01, 1.3261540e+01, 2.3685501e+01
9.5894855e-01, 1.3290495e+01, 2.3215687e+01
9.6018347e-01, 1.3318898e+01, 2.2790921e+01
9.6203220e-01, 1.3360500e+01, 2.2229244e+01
9.6388094e-01, 1.3401138e+01, 2.1745361e+01
9.6572967e-01, 1.3440944e+01, 2.1328805e+01
9.6757840e-01, 1.3480036e+01, 2.0971101e+01
9.6958543e-01, 1.3521786e+01, 2.0641599e+01
9.7159246e-01, 1.3562929e+01, 2.0366610e+01
9.7359949e-01, 1.3603571e+01, 2.0140492e+01
9.7560652e-01, 1.3643804e+01, 1.9958708e+01
9.7771995e-01, 1.3685822e+01, 1.9811308e+01
9.7983337e-01, 1.3727573e+01, 1.9705836e+01
9.8194680e-01, 1.3769143e+01, 1.9639726e+01
9.8406022e-01, 1.3810613e+01, 1.9611050e+01
9.8644237e-01, 1.3857334e+01, 1.9621943e+01
9.8882452e-01, 1.3904134e+01, 1.9677500e+01
9.9120668e-01, 1.3951118e+01, 1.9777222e+01
9.9358883e-01, 1.3998394e+01, 1.9921273e+01
9.9624815e-01, 1.4051643e+01, 2.0135492e+01
9.9890747e-01, 1.4105539e+01, 2.0408051e+01
1.0015668e+00, 1.4160240e+01, 2.0742081e+01
1.0042261e+00, 1.4215917e+01, 2.1141857e+01
1.0068948e+00, 1.4272952e+01, 2.1614705e+01
1.0095635e+00, 1.4331352e+01, 2.2166286e+01
1.0122321e+00, 1.4391338e+01, 2.2805395e+01
1.0149008e+00, 1.4453160e+01, 2.3542923e+01
1.0166694e+00, 1.4495275e+01, 2.4092254e+01
1.0184379e+00, 1.4538408e+01, 2.4695082e+01
1.0202065e+00, 1.4582658e+01, 2.5356588e+01
1.0219750e+00, 1.4628135e+01, 2.6082670e+01
1.0237436e+00, 1.4674958e+01, 2.6879971e+01
1.0255121e+00, 1.4723259e+01, 2.7755969e+01
1.0272807e+00, 1.4773185e+01, 2.8718929e+01
1.0290492e+00, 1.4824897e+01, 2.9777897e+01
1.0305601e+00, 1.4870625e+01, 3.0765851e+01
1.0320710e+00, 1.4917907e+01, 3.1837081e+01
1.0335819e+00, 1.4966874e+01, 3.2997200e+01
1.0350928e+00, 1.5017664e+01, 3.4250824e+01
1.0363797e+00, 1.5062470e+01, 3.5394522e+01
1.0376666e+00, 1.5108793e+01, 3.6608111e+01
1.0389535e+00, 1.5156722e+01, 3.7888137e+01
1.0402404e+00, 1.5206335e+01, 3.9226767e+01
1.0414417e+00, 1.5254229e+01, 4.0517497e+01
1.0426430e+00, 1.5303689e+01, 4.1830253e+01
1.0438442e+00, 1.5354728e+01, 4.3139517e+01
1.0450455e+00, 1.5407319e+01, 4.4410842e+01
1.0458691e+00, 1.5444240e+01, 4.5238482e+01
1.0466927e+00, 1.5481821e+01, 4.6011489e+01
1.0475163e+00, 1.5520011e+01, 4.6712355e+01
1.0483399e+00, 1.5558742e+01, 4.7323161e+01
1.0491635e+00, 1.5597933e+01, 4.7826325e+01
1.0499872e+00, 1.5637488e+01, 4.8206100e+01
1.0508108e+00, 1.5677301e+01, 4.8450310e+01
1.0516344e+00, 1.5717257e+01, 4.8551169e+01
1.0524242e+00, 1.5755597e+01, 4.8510396e+01
1.0532140e+00, 1.5793853e+01, 4.8337508e+01
1.0540039e+00, 1.5831921e+01, 4.8039078e+01
1.0547937e+00, 1.5869709e+01, 4.7625381e+01
1.0556479e+00, 1.5910158e+01, 4.7063676e+01
1.0565021e+00, 1.5950083e+01, 4.6401941e+01
1.0573563e+00, 1.5989408e+01, 4.5659828e+01
1.0582105e+00, 1.6028071e+01, 4.4856557e+01
1.0589219e+00, 1.6059733e+01, 4.4154098e+01
1.0596333e+00, 1.6090888e+01, 4.3431177e+01
1.0603447e+00, 1.6121524e+01, 4.2696029e+01
1.0610561e+00, 1.6151634e+01, 4.1955754e+01
1.0618480e+00, 1.6184535e+01, 4.1132909e+01
1.0626400e+00, 1.6216786e+01, 4.0317828e+01
1.0634319e+00, 1.6248398e+01, 3.9515861e+01
1.0642239e+00, 1.6279380e+01, 3.8731118e+01
1.0652061e+00, 1.6316957e+01, 3.7786167e+01
1.0661884e+00, 1.6353623e+01, 3.6876169e+01
1.0671706e+00, 1.6389413e+01, 3.6003529e+01
1.0681529e+00, 1.6424365e+01, 3.5169438e+01
1.0699298e+00, 1.6485587e+01, 3.3758806e+01
1.0717067e+00, 1.6544412e+01, 3.2471018e+01
1.0734837e+00, 1.6601053e+01, 3.1299410e+01
1.0752606e+00, 1.6655708e+01, 3.0235626e+01
1.0766947e+00, 1.6698498e+01, 2.9449373e+01
1.0781288e+00, 1.6740203e+01, 2.8722821e+01
1.0795628e+00, 1.6780906e+01, 2.8051648e+01
1.0809969e+00, 1.6820684e+01, 2.7431820e+01
1.0825830e+00, 1.6863687e+01, 2.6801602e+01
1.0841691e+00, 1.6905733e+01, 2.6225109e+01
1.0857552e+00, 1.6946904e+01, 2.5698263e+01
1.0873413e+00, 1.6987277e+01, 2.5217424e+01
