time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.001444368433152601e-04 3.204621978986087782e+01 5.918698931310210389e-03
2.005666161280971675e-04 6.418131716099108530e+01 4.694362332746587069e-02
3.000233897230065354e-04 9.600748471136209616e+01 1.571322494888141297e-01
4.001245311468403431e-04 1.280398499669889247e+02 3.719833095018037494e-01
5.003136379167880295e-04 1.601003641333721532e+02 7.041317441099822494e-01
6.003727330354685383e-04 1.921192745713499050e+02 1.142183671448615989e+00
7.003693595019069244e-04 2.241181950406102033e+02 1.456135098077581347e+00
8.015570967392410175e-04 2.564982709565571213e+02 1.603031731906865875e+00
9.007824965358425355e-04 2.882503988914696151e+02 1.766427927248105600e+00
1.000295716745388305e-03 3.200946293585242302e+02 1.928515264394560003e+00
1.100889748181221699e-03 3.522847194179909707e+02 2.070603952028883032e+00
1.200500964486876610e-03 3.841603086358005044e+02 2.172437284743128583e+00
1.300587666534856138e-03 4.161880532911540058e+02 2.228586254470992234e+00
1.402358942297740737e-03 4.487548615352769730e+02 2.267782121459340772e+00
1.502162304894853100e-03 4.806919375663530332e+02 2.302878280058170191e+00
1.601200336006763101e-03 5.123841075221641859e+02 2.337698768295751073e+00
1.701090479496302843e-03 5.443489534388169204e+02 2.372773753870710767e+00
1.800921850570568871e-03 5.762949921825819501e+02 2.407162977856486030e+00
1.904091278301647252e-03 6.093092090565271519e+02 2.442898619472393840e+00
2.001958846627968549e-03 6.406268309209499421e+02 2.474622207771580484e+00
2.104694613035703633e-03 6.735022761714251374e+02 2.505490433164661468e+00
2.200285550112257137e-03 7.040913760359222806e+02 2.529271922855917065e+00
2.300878348640815127e-03 7.362810715650608699e+02 2.553085161749135246e+00
2.400470063139072130e-03 7.681504202045031207e+02 2.584292448651521745e+00
2.500449294036150537e-03 8.001437740915681616e+02 2.620266003841406288e+00
2.600428524933241954e-03 8.321371279786374089e+02 2.659466905542887893e+00
2.701832576125534364e-03 8.645864243601708949e+02 2.699533205081218856e+00
2.802801815317551917e-03 8.968965809016166304e+02 2.738679676768303040e+00
2.900308272452394726e-03 9.280986471847663779e+02 2.775317257100885282e+00
3.001023802860030426e-03 9.603276169152097737e+02 2.812023874885176689e+00
3.104997776898500792e-03 9.935992886075202932e+02 2.849232469324058936e+00
3.200973752934010898e-03 1.024311600938883430e+03 2.883393399465169704e+00
3.302281727638160455e-03 1.056730152844211261e+03 2.919414911346009944e+00
3.400390503141126515e-03 1.088124961005160458e+03 2.954208544924659119e+00
3.502764877579005350e-03 1.120884760825281774e+03 2.990235277765050270e+00
3.600020533294988681e-03 1.152006570654396455e+03 3.023802261305240435e+00
3.709049242071325945e-03 1.186895757462824349e+03 3.060267332919212269e+00
3.801186179065413773e-03 1.216379577300932397e+03 3.090010147316030409e+00
3.900399872764822792e-03 1.248127959284743156e+03 3.121081686597719340e+00
4.000399872764818718e-03 1.280127959284742019e+03 3.151693077184721581e+00
4.100399872764814643e-03 1.312127959284740655e+03 3.182007761436189686e+00
4.200399872764810569e-03 1.344127959284739518e+03 3.212415713651818550e+00
4.300399872764806494e-03 1.376127959284737926e+03 3.243194809292349490e+00
4.400399872764802420e-03 1.408127959284736789e+03 3.274447294748317194e+00
4.500399872764798345e-03 1.440127959284735425e+03 3.306032926274605099e+00
4.600399872764794271e-03 1.472127959284734288e+03 3.337648817396441814e+00
4.700399872764790196e-03 1.504127959284732697e+03 3.369079710556326379e+00
4.800399872764786122e-03 1.536127959284731560e+03 3.400164628702270875e+00
4.900399872764782047e-03 1.568127959284730196e+03 3.430776464674999193e+00
5.000399872764777973e-03 1.600127959284729059e+03 3.460818621068845857e+00
5.100399872764773898e-03 1.632127959284727694e+03 3.490287162532883958e+00
5.200399872764769824e-03 1.664127959284726103e+03 3.519283854970130854e+00
5.300399872764765749e-03 1.696127959284725193e+03 3.548035893317167844e+00
5.400399872764761675e-03 1.728127959284723829e+03 3.576774830255480708e+00
5.500399872764757600e-03 1.760127959284722465e+03 3.605599218354294866e+00
5.600399872764758730e-03 1.792127959284722692e+03 3.634700400555338273e+00
5.705999872764761296e-03 1.825919959284723518e+03 3.665923884006011324e+00
5.801999872764763630e-03 1.856639959284724455e+03 3.694762916493036453e+00
5.907599872764766197e-03 1.890431959284725053e+03 3.726861363553928719e+00
6.005599872764765326e-03 1.921791959284724953e+03 3.757519301193655181e+00
6.105599872764761252e-03 1.953791959284723589e+03 3.790874563959516053e+00
6.205599872764757177e-03 1.985791959284721997e+03 3.824062231337265416e+00
6.305599872764753103e-03 2.017791959284721088e+03 3.856290994325857202e+00
6.405599872764749028e-03 2.049791959284719724e+03 3.887244846051515879e+00
6.505599872764744954e-03 2.081791959284718359e+03 3.916976705325018404e+00
6.601599872764744685e-03 2.112511959284718159e+03 3.944614368193916309e+00
6.702399872764747135e-03 2.144767959284718927e+03 3.973055073020985706e+00
6.801599872764744342e-03 2.176511959284718159e+03 4.000868671340580107e+00
6.901599872764740268e-03 2.208511959284716795e+03 4.029085449633767801e+00
7.001599872764736193e-03 2.240511959284715431e+03 4.057680969198342424e+00
7.101599872764732119e-03 2.272511959284714521e+03 4.086624130325922977e+00
7.201599872764728044e-03 2.304511959284713157e+03 4.115975795007735805e+00
7.301599872764723970e-03 2.336511959284711338e+03 4.145619197455832072e+00
7.401599872764719895e-03 2.368511959284709974e+03 4.175307947568928313e+00
7.501599872764715821e-03 2.400511959284709064e+03 4.204686949604373503e+00
7.601599872764711746e-03 2.432511959284707700e+03 4.233529130223216974e+00
7.701599872764707672e-03 2.464511959284706336e+03 4.261706213683631894e+00
7.801599872764703597e-03 2.496511959284704972e+03 4.289190030623881711e+00
7.901599872764699523e-03 2.528511959284704062e+03 4.316104214917963589e+00
8.001599872764695448e-03 2.560511959284702698e+03 4.342676663520178337e+00
8.101599872764691374e-03 2.592511959284701334e+03 4.369217232014049657e+00
8.201599872764687299e-03 2.624511959284699515e+03 4.395996087235571004e+00
8.301599872764683224e-03 2.656511959284698605e+03 4.423256156266837102e+00
8.401599872764679150e-03 2.688511959284697241e+03 4.451016858289637668e+00
