time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884547651212442e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908728818746738e-02
3.000000000000001363e-04 9.600000000000004263e+01 1.572031095319642302e-01
4.008756057043769269e-04 1.282801938254006018e+02 3.684218217887265667e-01
5.001872907482225088e-04 1.600599330394312005e+02 6.767570272468113046e-01
6.009144133336738469e-04 1.922926122667756204e+02 1.010700142927159373e+00
7.016260150982083898e-04 2.245203248314267057e+02 1.209075836878362065e+00
8.007131384976638473e-04 2.562282043192524270e+02 1.383889689205781037e+00
9.018299433597507095e-04 2.885855818751202264e+02 1.566825170943064283e+00
1.001172630960336539e-03 3.203752419073076680e+02 1.725060633081211492e+00
1.101783861612155380e-03 3.525708357158897002e+02 1.840660222223754472e+00
1.202375686336592262e-03 3.847602196277095459e+02 1.914381632153389967e+00
1.300556020614163175e-03 4.161779265965321883e+02 1.969685201575426703e+00
1.401588829473603354e-03 4.485084254315530643e+02 2.021006594894928288e+00
1.502337308847241041e-03 4.807479388311171533e+02 2.068091228901664191e+00
1.601109461885768430e-03 5.123550278034459780e+02 2.110794642906962171e+00
1.701272772009346842e-03 5.444072870429910154e+02 2.150402366886869032e+00
1.802534100956587225e-03 5.768109123061078662e+02 2.186413246321223358e+00
1.900955879597215990e-03 6.083058814711090463e+02 2.218171242287757305e+00
2.000432878181625847e-03 6.401385210181202865e+02 2.244546964304997339e+00
2.100144465547996390e-03 6.720462289753588720e+02 2.272951179781223185e+00
2.201533180673601823e-03 7.044906178155525822e+02 2.306601257649640857e+00
2.301991724100805117e-03 7.366373517122576686e+02 2.343178032344527040e+00
2.402450267528009279e-03 7.687840856089629824e+02 2.380580032561186332e+00
2.501812899572372715e-03 8.005801278631591913e+02 2.416876324717908808e+00
2.603513475900131376e-03 8.331243122880418923e+02 2.452757489653889511e+00
2.703460594015339065e-03 8.651073900849085021e+02 2.486868625606190264e+00
2.803407712130546754e-03 8.970904678817749982e+02 2.520136295207272781e+00
2.900688451549426547e-03 9.282203044958164355e+02 2.551961356064060826e+00
3.003077393488433940e-03 9.609847659162987838e+02 2.585052255473969662e+00
3.103604718301273754e-03 9.931535098564075952e+02 2.617399853666267706e+00
3.204132043114112267e-03 1.025322253796515952e+03 2.649739232113286214e+00
3.300861668989581599e-03 1.056275734076666140e+03 2.680823160501467406e+00
3.400584775203922220e-03 1.088187128065255138e+03 2.712678098795830994e+00
3.506741630206283277e-03 1.122157321666010603e+03 2.746239653473856013e+00
3.606741630206283539e-03 1.154157321666010603e+03 2.777329071918619885e+00
3.706741630206283802e-03 1.186157321666010830e+03 2.807845035553250490e+00
3.806741630206284064e-03 1.218157321666010830e+03 2.837831944361576486e+00
3.906741630206283893e-03 1.250157321666010830e+03 2.867398833101899580e+00
4.006741630206279818e-03 1.282157321666009466e+03 2.896639968508686991e+00
4.106741630206275744e-03 1.314157321666008329e+03 2.925772062816325736e+00
4.206741630206271669e-03 1.346157321666006965e+03 2.955042382186647831e+00
4.306741630206267595e-03 1.378157321666005600e+03 2.984531134060699920e+00
4.406741630206263520e-03 1.410157321666004236e+03 3.014290361866364787e+00
4.506741630206259445e-03 1.442157321666003099e+03 3.044291623377008538e+00
4.606741630206255371e-03 1.474157321666001735e+03 3.074406259249424345e+00
4.706741630206251296e-03 1.506157321666000371e+03 3.104472543777224036e+00
4.806741630206247222e-03 1.538157321665999007e+03 3.134387962420790430e+00
4.906741630206243147e-03 1.570157321665997870e+03 3.163900887474527579e+00
5.006741630206239073e-03 1.602157321665996278e+03 3.192953856331509410e+00
5.106741630206234998e-03 1.634157321665995369e+03 3.221561912940444916e+00
5.206741630206230924e-03 1.666157321665993777e+03 3.249752450857533503e+00
5.306741630206226849e-03 1.698157321665992413e+03 3.277667151091907982e+00
5.406741630206222775e-03 1.730157321665991049e+03 3.305478247698161454e+00
5.506741630206218700e-03 1.762157321665990139e+03 3.333371734085415206e+00
5.606741630206214626e-03 1.794157321665988547e+03 3.361490404531475296e+00
