time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.013345901169852007e-04 3.242706883743526447e+01 6.111597530786943774e-03
2.011835876077622677e-04 6.437874803448391958e+01 4.737708305827306038e-02
3.000885582131720877e-04 9.602833862821506727e+01 1.572517433583870139e-01
4.000043637604520723e-04 1.280013964033446712e+02 3.716892656722428079e-01
5.005270175026034930e-04 1.601686456008331163e+02 7.086850350592401870e-01
6.001018103949387833e-04 1.920325793263804144e+02 1.190449853354725418e+00
7.000176622555958923e-04 2.240056519217907010e+02 1.804963356195193880e+00
8.001548219741488714e-04 2.560495430317276373e+02 2.323891735472192188e+00
9.003200773657706090e-04 2.881024247570466059e+02 2.521206073500076528e+00
1.000720313618701403e-03 3.202305003579844538e+02 2.731034931444903169e+00
1.100502368537975475e-03 3.521607579321521371e+02 2.968736456050116601e+00
1.200492883173928356e-03 3.841577226156570646e+02 3.216008741302121443e+00
1.300160393216178876e-03 4.160513258291771876e+02 3.415952079000478925e+00
1.400122066362677027e-03 4.480390612360566820e+02 3.538544804288702217e+00
1.500495295621206244e-03 4.801584945987859783e+02 3.590374256359197602e+00
1.601353012659996987e-03 5.124329640511990647e+02 3.622833675322735036e+00
1.700239075079989191e-03 5.440765040255965914e+02 3.654474457776308416e+00
1.801503256301737518e-03 5.764810420165559890e+02 3.689236203522220592e+00
1.901910732358412775e-03 6.086114343546920509e+02 3.724055149274051679e+00
2.000339629723823284e-03 6.401086815116234447e+02 3.755437432114982155e+00
2.101509232782661305e-03 6.724829544904515615e+02 3.788820204752903376e+00
2.203440112062534685e-03 7.051008358600111023e+02 3.821253446690341171e+00
2.302447690653627605e-03 7.367832610091608103e+02 3.848496796430858513e+00
2.400745211079767082e-03 7.682384675455253955e+02 3.865664344480720604e+00
2.500612903553375930e-03 8.001961291370802201e+02 3.883946055601785297e+00
2.600102968385893144e-03 8.320329498834856849e+02 3.913575809703659036e+00
2.701574424022556639e-03 8.645038156872180934e+02 3.950159917375830165e+00
2.800099934172988869e-03 8.960319789353563920e+02 3.989520209737328127e+00
2.900262080704645463e-03 9.280838658254865550e+02 4.031440777246009688e+00
3.000424227236302057e-03 9.601357527156166043e+02 4.073355279693659625e+00
3.100586373767958651e-03 9.921876396057466536e+02 4.114491733613925284e+00
3.202241132679309581e-03 1.024717162457378890e+03 4.154943175255707111e+00
3.301790522549838663e-03 1.056572967215948211e+03 4.192399626496337461e+00
3.401566161033711070e-03 1.088501171530787587e+03 4.228231141950245409e+00
3.503378037037665604e-03 1.121080971852052926e+03 4.263746705009162419e+00
3.601117438001461956e-03 1.152357580160467933e+03 4.297326719414367169e+00
3.702929314005416490e-03 1.184937380481733271e+03 4.331837006109855004e+00
3.800994512972423901e-03 1.216318244151175577e+03 4.364546307417319859e+00
3.900688701955493977e-03 1.248220384625758015e+03 4.397253019002858032e+00
4.004839807622517962e-03 1.281548738439205636e+03 4.430949932478955411e+00
4.105507913082148512e-03 1.313762532186287672e+03 4.463374931378542243e+00
4.205507913082144437e-03 1.345762532186286080e+03 4.495889827310582731e+00
4.305507913082140363e-03 1.377762532186284943e+03 4.529214677649118670e+00
4.405507913082136288e-03 1.409762532186283579e+03 4.563619721229665416e+00
4.505507913082132214e-03 1.441762532186282442e+03 4.599015611820039595e+00
4.605507913082128139e-03 1.473762532186281078e+03 4.635315457231735436e+00
4.705507913082124065e-03 1.505762532186279714e+03 4.672261107762329502e+00
4.805507913082119990e-03 1.537762532186278349e+03 4.709302739182676945e+00
4.905507913082115916e-03 1.569762532186277213e+03 4.745856207930105874e+00
5.005507913082111841e-03 1.601762532186275621e+03 4.781509044890158933e+00
5.105507913082107767e-03 1.633762532186274484e+03 4.815765392169951475e+00
5.205507913082103692e-03 1.665762532186273120e+03 4.848387771102290245e+00
5.305507913082099618e-03 1.697762532186271756e+03 4.879539091963763120e+00
5.405507913082095543e-03 1.729762532186270391e+03 4.909466353878892519e+00
5.505507913082091469e-03 1.761762532186269254e+03 4.938654497132564991e+00
5.605507913082087394e-03 1.793762532186267890e+03 4.967786619899071887e+00
5.705507913082083320e-03 1.825762532186266526e+03 4.999275293700029543e+00
5.805507913082079245e-03 1.857762532186265162e+03 5.032111582127638982e+00
5.905507913082075171e-03 1.889762532186264025e+03 5.065590130365869470e+00
6.005507913082071096e-03 1.921762532186262661e+03 5.099305623154808842e+00
6.105507913082067022e-03 1.953762532186261296e+03 5.132731080695478454e+00
6.205507913082062947e-03 1.985762532186259932e+03 5.165542158914567139e+00
6.305507913082058873e-03 2.017762532186258795e+03 5.197524994522492392e+00
6.405507913082054798e-03 2.049762532186257431e+03 5.228472652942802945e+00
6.505507913082050724e-03 2.081762532186256067e+03 5.258332979353732561e+00
6.605507913082046649e-03 2.113762532186254703e+03 5.287037918455962604e+00
6.705507913082042575e-03 2.145762532186253793e+03 5.314866292813261062e+00
6.805507913082038500e-03 2.177762532186252429e+03 5.342059551984435828e+00
6.905507913082034425e-03 2.209762532186251065e+03 5.369103733877588880e+00
7.005507913082030351e-03 2.241762532186249700e+03 5.396350337868798697e+00
7.105507913082026276e-03 2.273762532186248336e+03 5.424163179656552813e+00
7.205507913082022202e-03 2.305762532186246972e+03 5.452720447452874097e+00
7.305507913082018127e-03 2.337762532186245608e+03 5.482039812037685422e+00
7.405507913082014053e-03 2.369762532186244243e+03 5.511902023213977486e+00
7.505507913082009978e-03 2.401762532186243334e+03 5.541972464820195121e+00
7.605507913082005904e-03 2.433762532186241970e+03 5.571807778265640110e+00
7.705507913082001829e-03 2.465762532186240605e+03 5.601048954746426389e+00
7.805507913081997755e-03 2.497762532186239241e+03 5.629352505789536387e+00
