time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884543486035558e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908727911928368e-02
3.000000000000001363e-04 9.600000000000004263e+01 1.572031095163018422e-01
4.002102293708804893e-04 1.280672733986817491e+02 3.529346295034356262e-01
5.010626131184136049e-04 1.603400361978923456e+02 5.171205075799480966e-01
6.020001752724530144e-04 1.926400560871849450e+02 5.791206710849090555e-01
7.020331819027860387e-04 2.246506182088915295e+02 6.372259657388624765e-01
8.033382845711937699e-04 2.570682510627819966e+02 6.974162294472013857e-01
9.054205222737691421e-04 2.897345671276061125e+02 7.575612033006382529e-01
1.000861586012921156e-03 3.202757075241347593e+02 8.141343994063465761e-01
1.101002762438723498e-03 3.523208839803914998e+02 8.620853989742380818e-01
1.200453310061589448e-03 3.841450592197086280e+02 9.001047597971122416e-01
1.304876385065599151e-03 4.175604432209917718e+02 9.370889220404772235e-01
1.404766494590172637e-03 4.495252782688551747e+02 9.716575031208760649e-01
1.504766494590172900e-03 4.815252782688553452e+02 1.005634537061387057e+00
1.604766494590173162e-03 5.135252782688554589e+02 1.038353773919779899e+00
1.704766494590173424e-03 5.455252782688554589e+02 1.070614146663243060e+00
1.804766494590173687e-03 5.775252782688555726e+02 1.102545606514055532e+00
1.901226590078172523e-03 6.083925088250151703e+02 1.129156788488058227e+00
2.000955730691292202e-03 6.403058338212135823e+02 1.157168685898960492e+00
2.101844512474330181e-03 6.725902439917856555e+02 1.188772798505837613e+00
2.202037509555420432e-03 7.046520030577345324e+02 1.222365972929211342e+00
2.304234366578132489e-03 7.373549973050023709e+02 1.257362405945941397e+00
2.401621959740951693e-03 7.685190271171045424e+02 1.290543055964124441e+00
2.502616500798689452e-03 8.008372802555805947e+02 1.324555397925479827e+00
2.603611041856427211e-03 8.331555333940567607e+02 1.358093134137427160e+00
2.702864441438876039e-03 8.649166212604402517e+02 1.390638579781025452e+00
2.802864441438876301e-03 8.969166212604404791e+02 1.423178280467930046e+00
2.902864441438876564e-03 9.289166212604404791e+02 1.455494530861779268e+00
3.002864441438876826e-03 9.609166212604404791e+02 1.487482660382441590e+00
3.102864441438877088e-03 9.929166212604407065e+02 1.519192194173449639e+00
3.202864441438877351e-03 1.024916621260440706e+03 1.550605495975740933e+00
3.302864441438877613e-03 1.056916621260440706e+03 1.581860564311566186e+00
3.402864441438877875e-03 1.088916621260440934e+03 1.612863164725011345e+00
3.502864441438878138e-03 1.120916621260440934e+03 1.643709103899503976e+00
3.602864441438878400e-03 1.152916621260441161e+03 1.674451895677020907e+00
3.702864441438878662e-03 1.184916621260441161e+03 1.704988351273665437e+00
3.802864441438878924e-03 1.216916621260441389e+03 1.735272333535005762e+00
3.902864441438879187e-03 1.248916621260441389e+03 1.765349360358437592e+00
4.002864441438875112e-03 1.280916621260440024e+03 1.795276407291589882e+00
4.102864441438871038e-03 1.312916621260438660e+03 1.825158473200315212e+00
4.202864441438866963e-03 1.344916621260437296e+03 1.855024225089006995e+00
4.302864441438862889e-03 1.376916621260436159e+03 1.884932840246982488e+00
4.402864441438858814e-03 1.408916621260434795e+03 1.914858010633111451e+00
4.502864441438854740e-03 1.440916621260433431e+03 1.944702758378918483e+00
4.602864441438850665e-03 1.472916621260432066e+03 1.974371038822022140e+00
4.702864441438846591e-03 1.504916621260430929e+03 2.003847069401527570e+00
4.802864441438842516e-03 1.536916621260429565e+03 2.033118252851334073e+00
4.902864441438838441e-03 1.568916621260428201e+03 2.062159818535824307e+00
5.002864441438834367e-03 1.600916621260427064e+03 2.091016173065791683e+00
5.102864441438830292e-03 1.632916621260425700e+03 2.119742455511000934e+00
5.202864441438826218e-03 1.664916621260424336e+03 2.148431283495968014e+00
5.302864441438822143e-03 1.696916621260422971e+03 2.177116369835513598e+00
5.402864441438818069e-03 1.728916621260421834e+03 2.205819597764274498e+00
5.502864441438813994e-03 1.760916621260420470e+03 2.234552735640245036e+00
5.602864441438809920e-03 1.792916621260419106e+03 2.264254311953769694e+00
5.702864441438805845e-03 1.824916621260417742e+03 2.295760962426339091e+00
5.802864441438801771e-03 1.856916621260416605e+03 2.327261459879284455e+00
5.906864441438801697e-03 1.890196621260416578e+03 2.359474958239058395e+00
6.001264441438803991e-03 1.920404621260417343e+03 2.388094335567351401e+00
6.108864441438803354e-03 1.954836621260416905e+03 2.420023897262046475e+00
6.208864441438799280e-03 1.986836621260415768e+03 2.449138166989476062e+00
6.308864441438795205e-03 2.018836621260414404e+03 2.477776908837956427e+00
6.408864441438791131e-03 2.050836621260413267e+03 2.506053032205556530e+00
6.508864441438787056e-03 2.082836621260411448e+03 2.534155263859194651e+00
6.608864441438782981e-03 2.114836621260410539e+03 2.562219591416543985e+00
6.708864441438778907e-03 2.146836621260409174e+03 2.590322422550305426e+00
6.808864441438774832e-03 2.178836621260407810e+03 2.618484914142532372e+00
6.908864441438770758e-03 2.210836621260406446e+03 2.646644772283065272e+00
7.008864441438766683e-03 2.242836621260405536e+03 2.674633912062168051e+00
7.108864441438762609e-03 2.274836621260404172e+03 2.702358424931095904e+00
7.208864441438758534e-03 2.306836621260402808e+03 2.729787505624298394e+00
7.308864441438754460e-03 2.338836621260401444e+03 2.756902794515891042e+00
7.408864441438750385e-03 2.370836621260400079e+03 2.783705533466377169e+00
7.508864441438746311e-03 2.402836621260398715e+03 2.810223326750076467e+00
7.608864441438742236e-03 2.434836621260397351e+03 2.836506655784993836e+00
7.708864441438738162e-03 2.466836621260395987e+03 2.862633270241237149e+00
7.808864441438734087e-03 2.498836621260395077e+03 2.888732619850982619e+00
7.908864441438730880e-03 2.530836621260393713e+03 2.914902076564266586e+00
