time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884544229284770e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908728256023953e-02
3.006031077376000726e-04 9.619299447603202680e+01 1.566824882545058972e-01
4.024123605232398379e-04 1.287719553674367603e+02 2.271513831982365228e-01
5.018910216123384071e-04 1.606051269159482899e+02 2.110655827188194500e-01
6.027328358395295628e-04 1.928745074686494547e+02 1.977477187897981048e-01
7.017875799411758602e-04 2.245720255811762911e+02 2.001007188716132368e-01
8.052129869784403022e-04 2.576681558331008546e+02 2.222630427548299703e-01
9.034431920339271475e-04 2.891018214508566757e+02 2.577994244697249249e-01
1.003443192033927301e-03 3.211018214508567326e+02 3.009874986805146091e-01
1.104563192033926333e-03 3.534602214508564089e+02 3.387744580971367991e-01
1.204403192033926028e-03 3.854090214508563008e+02 3.713110506181919734e-01
1.300483192033926368e-03 4.161546214508564390e+02 4.016708217572566575e-01
1.400483192033926631e-03 4.481546214508565527e+02 4.335060881241666331e-01
1.500483192033926893e-03 4.801546214508565527e+02 4.652004135468188473e-01
1.600483192033927155e-03 5.121546214508566663e+02 4.967738155774386044e-01
1.700483192033927417e-03 5.441546214508567800e+02 5.285694190547945981e-01
1.800483192033927680e-03 5.761546214508567800e+02 5.604306689279806575e-01
1.903251192033928590e-03 6.090403814508571259e+02 5.932636035916375450e-01
2.003730987233928295e-03 6.411939159148570297e+02 6.237760074351860196e-01
2.102028695777924568e-03 6.726491826489358345e+02 6.531981729080110766e-01
2.203134910280321428e-03 7.050031712897027774e+02 6.858199047312347751e-01
2.300979633992319019e-03 7.363134828775420146e+02 7.187711912431444805e-01
2.402738146652798595e-03 7.688762069288954990e+02 7.534238340424286307e-01
2.506062174892670965e-03 8.019398959656547277e+02 7.884129404775980232e-01
2.603634548798079099e-03 8.331630556153852467e+02 8.210187112994477010e-01
2.703634548798079362e-03 8.651630556153854741e+02 8.547489501096362519e-01
2.803634548798079624e-03 8.971630556153854741e+02 8.880166480717353039e-01
2.903634548798079886e-03 9.291630556153854741e+02 9.204764059355331485e-01
3.003634548798080148e-03 9.611630556153857015e+02 9.522468609931445949e-01
3.103634548798080411e-03 9.931630556153857015e+02 9.836107276355433582e-01
3.203634548798080673e-03 1.025163055615385701e+03 1.014744798374143109e+00
3.303634548798080935e-03 1.057163055615385701e+03 1.045792702235385896e+00
3.403634548798081198e-03 1.089163055615385929e+03 1.076825538955878070e+00
3.503634548798081460e-03 1.121163055615385929e+03 1.107973912076655187e+00
3.603634548798081722e-03 1.153163055615386156e+03 1.139177240519958056e+00
3.703634548798081984e-03 1.185163055615386156e+03 1.170331280598307044e+00
3.803634548798082247e-03 1.217163055615386384e+03 1.201375737420608880e+00
3.903634548798082509e-03 1.249163055615386384e+03 1.232204492536002061e+00
4.003634548798078868e-03 1.281163055615385247e+03 1.262804692149144037e+00
4.103634548798074794e-03 1.313163055615383882e+03 1.293181684138813958e+00
4.203634548798070719e-03 1.345163055615382746e+03 1.323361964958519765e+00
4.303634548798066645e-03 1.377163055615381381e+03 1.353388114553270904e+00
4.403634548798062570e-03 1.409163055615380017e+03 1.383284976339746564e+00
4.503634548798058496e-03 1.441163055615378653e+03 1.413051330057309762e+00
4.603634548798054421e-03 1.473163055615377516e+03 1.442665976843191311e+00
4.703634548798050347e-03 1.505163055615376152e+03 1.472194983425038739e+00
4.803634548798046272e-03 1.537163055615374788e+03 1.502270160336917293e+00
4.903634548798042198e-03 1.569163055615373423e+03 1.534117105179686025e+00
5.003634548798038123e-03 1.601163055615372286e+03 1.566105539200538965e+00
5.103634548798034049e-03 1.633163055615370922e+03 1.597764487054731841e+00
5.203634548798029974e-03 1.665163055615369558e+03 1.628847070733412838e+00
5.302834548798032385e-03 1.696907055615370382e+03 1.659108799164650261e+00
5.408434548798034952e-03 1.730699055615370980e+03 1.690804712461250858e+00
