time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884543483881031e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908727911720201e-02
3.000000000000001363e-04 9.600000000000004263e+01 1.572031095163096137e-01
4.002102293708804893e-04 1.280672733986817491e+02 3.530260535053417192e-01
5.001702007016967750e-04 1.600544642245429827e+02 5.164266862176943862e-01
6.009865556130503279e-04 1.923156977961760958e+02 5.784207685270369437e-01
7.002563046205393087e-04 2.240820174785725669e+02 6.358729096254398527e-01
8.045966746938268280e-04 2.574709359020245643e+02 6.977323708763005783e-01
9.047378511196298200e-04 2.895161123582815321e+02 7.566869816827223039e-01
1.006950913954242745e-03 3.222242924653576779e+02 8.170100177847621215e-01
1.103086443323013583e-03 3.529876618633643375e+02 8.625242251433224983e-01
1.202811717134446906e-03 3.848997494830230153e+02 9.005675246235657072e-01
1.302811717134447168e-03 4.168997494830231290e+02 9.359555442362822442e-01
1.402811717134447430e-03 4.488997494830231290e+02 9.705289174558683341e-01
1.505611717134447544e-03 4.817957494830232008e+02 1.005383911249907669e+00
1.601611717134446625e-03 5.125157494830228870e+02 1.036833629460226947e+00
1.704523717134446550e-03 5.454475894830228526e+02 1.070009722722853329e+00
1.802171717134446859e-03 5.766949494830229241e+02 1.101208386175996035e+00
1.901300677134446252e-03 6.084162166830227534e+02 1.128990178678246359e+00
2.002750405134447013e-03 6.408801296430229968e+02 1.157425458014476050e+00
2.100897118734447629e-03 6.722870779950231963e+02 1.188080141599464623e+00
2.201686243854450095e-03 7.045395980334239994e+02 1.221765204113218539e+00
2.302248876558451920e-03 7.367196404987046208e+02 1.256109800408390376e+00
2.404985836456052101e-03 7.695954676659366669e+02 1.291027358928623414e+00
2.503261615425651961e-03 8.010437169362086252e+02 1.324047006421872785e+00
2.603261615425652223e-03 8.330437169362087388e+02 1.357192778852284176e+00
2.703261615425652485e-03 8.650437169362087388e+02 1.389922760323620388e+00
2.803261615425652747e-03 8.970437169362089662e+02 1.422401348405293975e+00
2.903261615425653010e-03 9.290437169362089662e+02 1.454659573155181462e+00
3.003261615425653272e-03 9.610437169362089662e+02 1.486586598564028971e+00
3.103261615425653534e-03 9.930437169362091936e+02 1.518232344557091995e+00
3.203261615425653797e-03 1.025043716936209194e+03 1.549599347176960906e+00
3.303261615425654059e-03 1.057043716936209194e+03 1.580762969523299200e+00
3.403261615425654321e-03 1.089043716936209194e+03 1.611748169957601950e+00
3.503261615425654583e-03 1.121043716936209421e+03 1.642500336251513815e+00
3.603261615425654846e-03 1.153043716936209421e+03 1.673195449522879574e+00
3.703261615425655108e-03 1.185043716936209421e+03 1.703711725311896075e+00
3.803261615425655370e-03 1.217043716936209648e+03 1.733979767089385726e+00
3.903261615425655633e-03 1.249043716936209876e+03 1.764035402239524819e+00
4.003261615425651558e-03 1.281043716936208511e+03 1.793929382795196315e+00
4.103261615425647484e-03 1.313043716936207147e+03 1.823781457826954222e+00
4.203261615425643409e-03 1.345043716936206010e+03 1.853617858843095378e+00
4.303261615425639335e-03 1.377043716936204646e+03 1.883476459485410537e+00
4.403261615425635260e-03 1.409043716936203282e+03 1.913345650780347018e+00
4.503261615425631186e-03 1.441043716936201918e+03 1.943152288690003449e+00
4.603261615425627111e-03 1.473043716936200781e+03 1.972790536356344937e+00
4.703261615425623036e-03 1.505043716936199417e+03 2.002222122885720879e+00
4.803261615425618962e-03 1.537043716936198052e+03 2.031451664242609034e+00
4.903261615425614887e-03 1.569043716936196688e+03 2.060456702344784841e+00
5.003261615425610813e-03 1.601043716936195324e+03 2.089278256601485140e+00
5.103261615425606738e-03 1.633043716936193960e+03 2.117968936978150030e+00
