time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.015987421542941411e-04 3.251159748937412530e+01 6.143986154903577357e-02
2.011673928274935227e-04 6.437356570479792595e+01 1.325369407159135982e-01
3.023099783832204775e-04 9.673919308263054972e+01 1.654961162927940377e-01
4.035478187934167797e-04 1.291353020138933516e+02 1.768877083640292558e-01
5.016956658061684721e-04 1.605426130579739095e+02 1.871475328432498919e-01
6.006520312590127612e-04 1.922086500028840703e+02 2.379669233799884265e-01
7.012017853206590177e-04 2.243845713026108797e+02 3.270429753021910080e-01
8.027575687511761182e-04 2.568824220003763230e+02 3.713104783973129042e-01
9.005360381575245156e-04 2.881715322104078041e+02 3.998790597769982802e-01
1.002798008112262221e-03 3.208953625959238707e+02 4.389335609871148902e-01
1.105365237678804886e-03 3.537168760572175756e+02 4.861893523586487964e-01
1.202771284253560408e-03 3.848868109611393038e+02 5.356712297122475652e-01
1.303887052719091564e-03 4.172438568701093118e+02 5.869192923619872548e-01
1.400724846364928772e-03 4.482319508367772301e+02 6.312369273474931486e-01
1.501529489389028795e-03 4.804894366044892422e+02 6.691858843203117857e-01
1.605022256227103556e-03 5.136071219926731146e+02 7.018672502939721225e-01
1.708246210683781038e-03 5.466387874188098976e+02 7.309919156619193448e-01
1.807923456414094795e-03 5.785355060525102999e+02 7.591935928153817903e-01
1.907923456414095057e-03 6.105355060525104136e+02 7.884354040898480243e-01
2.007923456414095319e-03 6.425355060525104136e+02 8.191310492407735122e-01
2.107923456414095582e-03 6.745355060525105273e+02 8.513460343592244017e-01
2.207923456414095844e-03 7.065355060525107547e+02 8.848807572149834932e-01
2.307923456414096106e-03 7.385355060525107547e+02 9.193487375276485629e-01
2.407923456414096369e-03 7.705355060525108684e+02 9.544382394592719754e-01
2.507923456414096631e-03 8.025355060525109820e+02 9.895445662339541482e-01
2.607923456414096893e-03 8.345355060525109820e+02 1.023641228466416919e+00
2.707923456414097155e-03 8.665355060525109820e+02 1.056264954690138369e+00
2.807923456414097418e-03 8.985355060525112094e+02 1.087678942987245767e+00
2.907923456414097680e-03 9.305355060525112094e+02 1.118305862057453304e+00
3.007923456414097942e-03 9.625355060525113231e+02 1.148804303861050036e+00
3.107923456414098205e-03 9.945355060525114368e+02 1.179527250498356494e+00
3.207923456414098467e-03 1.026535506052511437e+03 1.210420086763191350e+00
3.307923456414098729e-03 1.058535506052511437e+03 1.241828873034737102e+00
3.407923456414098991e-03 1.090535506052511664e+03 1.273660139972156324e+00
3.507923456414099254e-03 1.122535506052511664e+03 1.306287400833364698e+00
3.607923456414099516e-03 1.154535506052511892e+03 1.339639958960998412e+00
3.707923456414099778e-03 1.186535506052511892e+03 1.373108722370257384e+00
3.807923456414100041e-03 1.218535506052512119e+03 1.406313936143071874e+00
3.907923456414099869e-03 1.250535506052511892e+03 1.438946533555716556e+00
4.005923456414098999e-03 1.281895506052511564e+03 1.470034117984978295e+00
4.105123456414101410e-03 1.313639506052512388e+03 1.500497785074507817e+00
4.207923456414103258e-03 1.346535506052513028e+03 1.531486931862313439e+00
4.308723456414105708e-03 1.378791506052513796e+03 1.561323349210064659e+00
4.406723456414104838e-03 1.410151506052513696e+03 1.590998078008980521e+00
4.506723456414100763e-03 1.442151506052512104e+03 1.624378051611716112e+00
4.606723456414096689e-03 1.474151506052510967e+03 1.658024017586785526e+00
4.706723456414092614e-03 1.506151506052509603e+03 1.691344771674581082e+00
4.806723456414088540e-03 1.538151506052508466e+03 1.724985352269543082e+00
4.906723456414084465e-03 1.570151506052507102e+03 1.760800259142716984e+00
5.006723456414080391e-03 1.602151506052505738e+03 1.796126122231517908e+00
5.106723456414076316e-03 1.634151506052504374e+03 1.830551330855463066e+00
5.206723456414072242e-03 1.666151506052503009e+03 1.863825017507892978e+00
5.306723456414068167e-03 1.698151506052501645e+03 1.895818925289796342e+00
5.406723456414064093e-03 1.730151506052500508e+03 1.926573884190827313e+00
5.506723456414060018e-03 1.762151506052499144e+03 1.956273787586504165e+00
5.606723456414055944e-03 1.794151506052497780e+03 1.985262549034637169e+00
5.706723456414051869e-03 1.826151506052496416e+03 2.013960888476477695e+00
5.806723456414047795e-03 1.858151506052495279e+03 2.042637420324412201e+00
5.906723456414043720e-03 1.890151506052493914e+03 2.071463725577497250e+00
6.006723456414039646e-03 1.922151506052492550e+03 2.100557688646342847e+00
6.106723456414035571e-03 1.954151506052491186e+03 2.129950430985801724e+00
6.206723456414031496e-03 1.986151506052490049e+03 2.159548971001326034e+00
6.306723456414027422e-03 2.018151506052488685e+03 2.189150412881094798e+00
6.406723456414023347e-03 2.050151506052487548e+03 2.218557490339513993e+00
6.506723456414019273e-03 2.082151506052486184e+03 2.247578117091309391e+00
6.606723456414015198e-03 2.114151506052484820e+03 2.276088847879562227e+00
6.706723456414011124e-03 2.146151506052483455e+03 2.304035806778560680e+00
6.806723456414007049e-03 2.178151506052482091e+03 2.331479025119332693e+00
6.906723456414002975e-03 2.210151506052480727e+03 2.358540397076658746e+00
7.006723456413998900e-03 2.242151506052479817e+03 2.385441016233031952e+00
7.102723456413996030e-03 2.272871506052478708e+03 2.411392759188263568e+00
7.205123456413998519e-03 2.305639506052479646e+03 2.439458009533898686e+00
7.301123456414000852e-03 2.336359506052480356e+03 2.466262483272656958e+00
7.406723456414003419e-03 2.370151506052480727e+03 2.496286970968121022e+00
7.502723456414005752e-03 2.400871506052481891e+03 2.523945107415895617e+00
7.608323456414008319e-03 2.434663506052482717e+03 2.554520308346576840e+00
7.707923456414004885e-03 2.466535506052481196e+03 2.583227050407451042e+00
7.807923456414000811e-03 2.498535506052480287e+03 2.611717774914281254e+00
7.907923456413997604e-03 2.530535506052479377e+03 2.639703484636775510e+00
8.007923456413993529e-03 2.562535506052478013e+03 2.667103271155924382e+00
8.107923456413989455e-03 2.594535506052476649e+03 2.693970506188173797e+00
8.207923456413985380e-03 2.626535506052475284e+03 2.720481242695268698e+00
8.307923456413981306e-03 2.658535506052473920e+03 2.746893608871284087e+00
8.407923456413977231e-03 2.690535506052472556e+03 2.773488539190652968e+00
8.507923456413973157e-03 2.722535506052471192e+03 2.800501475427571663e+00
8.607923456413969082e-03 2.754535506052469827e+03 2.828069961789817732e+00
8.707923456413965008e-03 2.786535506052468918e+03 2.856185179906082006e+00
8.807923456413960933e-03 2.818535506052467554e+03 2.884687881675708887e+00
8.907923456413956859e-03 2.850535506052466189e+03 2.913330228042431358e+00
9.007923456413952784e-03 2.882535506052464825e+03 2.941815355862405834e+00
9.107923456413948710e-03 2.914535506052463461e+03 2.969883257339412275e+00
9.207923456413944635e-03 2.946535506052462097e+03 2.997350756032296726e+00
9.307923456413940561e-03 2.978535506052460732e+03 3.024147724967809481e+00
9.407923456413936486e-03 3.010535506052459368e+03 3.050335207082219391e+00
9.507923456413932412e-03 3.042535506052458459e+03 3.076089730285001878e+00
9.607923456413928337e-03 3.074535506052457094e+03 3.101673888628856623e+00
9.707923456413924262e-03 3.106535506052455730e+03 3.127386733921242890e+00
9.807923456413920188e-03 3.138535506052454366e+03 3.153492730521026299e+00
9.907923456413916113e-03 3.170535506052453002e+03 3.180152971337404377e+00
1.000792345641391204e-02 3.197464493947548362e+03 3.207367152988849668e+00
1.010792345641390796e-02 3.165464493947549727e+03 3.229371932968320369e+00
1.020792345641390389e-02 3.133464493947551091e+03 3.239877437540805261e+00
1.030792345641389982e-02 3.101464493947552000e+03 3.240464930878580674e+00
1.040792345641389574e-02 3.069464493947553365e+03 3.233260688207943101e+00
1.050792345641389167e-02 3.037464493947554729e+03 3.219966592988910747e+00
1.060792345641388759e-02 3.005464493947556093e+03 3.201843300449329632e+00
1.070792345641388352e-02 2.973464493947557457e+03 3.180034872555489223e+00
1.080792345641387944e-02 2.941464493947558822e+03 3.155400730816601218e+00
1.090792345641387537e-02 2.909464493947560186e+03 3.128596736026850067e+00
1.100792345641387129e-02 2.877464493947561550e+03 3.100276129790601409e+00
1.110792345641386722e-02 2.845464493947562460e+03 3.071155113575900764e+00
1.120792345641386314e-02 2.813464493947563824e+03 3.041945444840760793e+00
1.130792345641385907e-02 2.781464493947565188e+03 3.013116792078179618e+00
1.140792345641385500e-02 2.749464493947566098e+03 2.984744018728551662e+00
1.150792345641385092e-02 2.717464493947567462e+03 2.956844586503792005e+00
1.160792345641384685e-02 2.685464493947569281e+03 2.929216683054352011e+00
1.170792345641384277e-02 2.653464493947570645e+03 2.901531839627088161e+00
1.180792345641383870e-02 2.621464493947572009e+03 2.873503093616333270e+00
1.190792345641383462e-02 2.589464493947572919e+03 2.844985171121350742e+00
1.200792345641383055e-02 2.557464493947574283e+03 2.816135787026086579e+00
1.210792345641382647e-02 2.525464493947575647e+03 2.787129526601774376e+00
1.220792345641382240e-02 2.493464493947576557e+03 2.758145491346245759e+00
1.230792345641381832e-02 2.461464493947577921e+03 2.729385318542396632e+00
1.240792345641381425e-02 2.429464493947579285e+03 2.701061722445550650e+00
1.250792345641381018e-02 2.397464493947581104e+03 2.673330598242025680e+00
1.260792345641380610e-02 2.365464493947582469e+03 2.646262184426915631e+00
1.270792345641380203e-02 2.333464493947583833e+03 2.619791055410873870e+00
1.280792345641379795e-02 2.301464493947584742e+03 2.593709629950256446e+00
1.290792345641379388e-02 2.269464493947586107e+03 2.567737650694856821e+00
1.300792345641378980e-02 2.237464493947587016e+03 2.541557887484353628e+00
1.310792345641378573e-02 2.205464493947588380e+03 2.514898251002204876e+00
1.320792345641378165e-02 2.173464493947589744e+03 2.487616886075147082e+00
1.330792345641377758e-02 2.141464493947591109e+03 2.459719419212409885e+00
1.340792345641377351e-02 2.109464493947592928e+03 2.431334539083271462e+00
1.350792345641376943e-02 2.077464493947594292e+03 2.402705181450303762e+00
1.360792345641376536e-02 2.045464493947595201e+03 2.374102220758788739e+00
1.370792345641376128e-02 2.013464493947596566e+03 2.345823492636237351e+00
1.380792345641375721e-02 1.981464493947597475e+03 2.318094928579079284e+00
1.390792345641375313e-02 1.949464493947598839e+03 2.290997983893811707e+00
1.400792345641374906e-02 1.917464493947600431e+03 2.264468780692968863e+00
1.410792345641374498e-02 1.885464493947601795e+03 2.238302307034227834e+00
1.420792345641374091e-02 1.853464493947603160e+03 2.212228747048217148e+00
1.430792345641373683e-02 1.821464493947604524e+03 2.185949240318778131e+00
1.440792345641373276e-02 1.789464493947605661e+03 2.159195897111376716e+00
1.450792345641372869e-02 1.757464493947607025e+03 2.131750959488030173e+00
1.460792345641372461e-02 1.725464493947607934e+03 2.103531248739417325e+00
1.470792345641372054e-02 1.693464493947609299e+03 2.074657958091557397e+00
