time torque_Nm angle_arcmin
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000048e-04 3.200000000000000000e+01 5.903884543487414663e-03
2.000000000000000096e-04 6.400000000000000000e+01 4.660908710343939637e-02
3.005783039999999993e-04 9.618505727999999522e+01 1.580898245275639824e-01
4.009261517615407425e-04 1.282963685636930506e+02 3.528225736605770657e-01
5.014001451041878244e-04 1.604480464333400960e+02 5.170024856559678472e-01
6.010847486283638292e-04 1.923471195610764255e+02 5.786924011747524021e-01
7.018358442126763734e-04 2.245874701480564397e+02 6.372281477779735415e-01
8.002514696567594255e-04 2.560804702901630208e+02 6.956829135334445802e-01
9.017694684592126838e-04 2.885662299069480810e+02 7.554282445865599938e-01
1.002680549179457486e-03 3.208577757374263797e+02 8.150375966563967456e-01
1.103231233182845519e-03 3.530339946185105759e+02 8.628945610638794061e-01
1.200538346734511671e-03 3.841722709550437571e+02 9.000694760053385979e-01
1.304851572461896130e-03 4.175525031878067921e+02 9.370365867726447862e-01
1.409583435669574912e-03 4.510666994142640078e+02 9.732658958119548842e-01
1.500079435669575151e-03 4.800254194142640358e+02 1.004035777001225371e+00
1.600841035669575132e-03 5.122691314142640522e+02 1.037131500466433875e+00
1.702290763669574809e-03 5.447330443742639545e+02 1.069777920968901119e+00
1.805627928469574848e-03 5.778009371102639307e+02 1.102708513331304818e+00
1.901298324987974950e-03 6.084154639961519706e+02 1.129054767767516454e+00
2.000447645016135371e-03 6.401432464051633815e+02 1.156961506666724038e+00
2.100640642097225622e-03 6.722050054711122584e+02 1.188382833273025074e+00
2.207346183988586740e-03 7.063507788763477038e+02 1.224203102701568069e+00
2.304398293200481292e-03 7.374074538241540040e+02 1.257442196113567334e+00
2.404398293200481554e-03 7.694074538241541177e+02 1.291495277466899294e+00
2.504398293200481816e-03 8.014074538241541177e+02 1.325140198527787749e+00
2.604398293200482079e-03 8.334074538241543451e+02 1.358325272336930567e+00
2.704398293200482341e-03 8.654074538241543451e+02 1.391099385763639562e+00
2.804398293200482603e-03 8.974074538241543451e+02 1.423628213011270294e+00
2.904398293200482865e-03 9.294074538241545724e+02 1.455941785737805416e+00
3.004398293200483128e-03 9.614074538241545724e+02 1.487929103311556922e+00
3.104398293200483390e-03 9.934074538241545724e+02 1.519634190471488955e+00
3.204398293200483652e-03 1.025407453824154800e+03 1.551100369593377382e+00
3.304398293200483915e-03 1.057407453824154800e+03 1.582265962311811602e+00
3.404398293200484177e-03 1.089407453824154800e+03 1.613300425752111522e+00
3.504398293200484439e-03 1.121407453824155027e+03 1.644077400976541981e+00
3.604398293200484701e-03 1.153407453824155027e+03 1.674788081859006628e+00
3.704398293200484964e-03 1.185407453824155255e+03 1.705344349600546483e+00
3.804398293200485226e-03 1.217407453824155255e+03 1.735654804360365677e+00
3.904398293200485488e-03 1.249407453824155482e+03 1.765750363400646616e+00
4.004398293200481414e-03 1.281407453824153890e+03 1.795690530756815395e+00
4.104398293200477339e-03 1.313407453824152753e+03 1.825587894381702769e+00
4.204398293200473265e-03 1.345407453824151389e+03 1.855478769558668084e+00
4.304398293200469190e-03 1.377407453824150252e+03 1.885379926507725123e+00
4.404398293200465116e-03 1.409407453824148888e+03 1.915288681860850328e+00
4.504398293200461041e-03 1.441407453824147524e+03 1.945142671278739632e+00
4.604398293200456967e-03 1.473407453824146160e+03 1.974831761045347189e+00
4.704398293200452892e-03 1.505407453824145023e+03 2.004303254619003383e+00
4.804398293200448818e-03 1.537407453824143658e+03 2.033567744341036931e+00
4.904398293200444743e-03 1.569407453824142294e+03 2.062605646379841673e+00
5.004398293200440669e-03 1.601407453824140930e+03 2.091459601679771740e+00
5.104398293200436594e-03 1.633407453824139566e+03 2.120183598067733488e+00
5.204398293200432520e-03 1.665407453824138429e+03 2.148870283161332662e+00
5.304398293200428445e-03 1.697407453824137065e+03 2.177553232131701488e+00
5.404398293200424370e-03 1.729407453824135700e+03 2.206255401032186647e+00
5.504398293200420296e-03 1.761407453824134336e+03 2.234988757872124587e+00
5.604398293200416221e-03 1.793407453824133427e+03 2.264691862293035207e+00
5.704398293200412147e-03 1.825407453824131835e+03 2.296201173717903998e+00
5.804398293200408072e-03 1.857407453824130471e+03 2.327704318539555395e+00
5.901998293200407843e-03 1.888639453824130442e+03 2.357957327427633754e+00
6.003630293200412117e-03 1.921161693824131589e+03 2.388788606561532468e+00
6.107358293200412964e-03 1.954354653824132356e+03 2.419574431947565607e+00
6.207358293200408890e-03 1.986354653824130764e+03 2.448701165287789916e+00
6.307358293200404815e-03 2.018354653824129400e+03 2.477348381150307421e+00
6.407358293200400741e-03 2.050354653824128036e+03 2.505627730006049880e+00
6.507358293200396666e-03 2.082354653824127126e+03 2.533729033672624364e+00
6.607358293200392592e-03 2.114354653824125762e+03 2.561790161034260827e+00
6.707358293200388517e-03 2.146354653824124398e+03 2.589890143728838190e+00
6.807358293200384443e-03 2.178354653824123034e+03 2.618051517347573132e+00
6.907358293200380368e-03 2.210354653824121669e+03 2.646213885591552462e+00
7.007358293200376294e-03 2.242354653824120305e+03 2.674209346477443461e+00
7.107358293200372219e-03 2.274354653824118941e+03 2.701941570967154593e+00
7.207358293200368145e-03 2.306354653824117577e+03 2.729379202247738778e+00
7.307358293200364070e-03 2.338354653824116667e+03 2.756502903564588713e+00
7.407358293200359996e-03 2.370354653824115303e+03 2.783312772140526636e+00
7.507358293200355921e-03 2.402354653824113939e+03 2.809835600662291988e+00
7.607358293200351847e-03 2.434354653824112575e+03 2.836121596932574374e+00
7.707358293200347772e-03 2.466354653824111210e+03 2.862247960071988562e+00
7.807358293200343698e-03 2.498354653824109846e+03 2.888344365014170023e+00
7.907358293200340491e-03 2.530354653824108937e+03 2.914509501900361066e+00
8.007358293200336416e-03 2.562354653824107572e+03 2.940805240938623832e+00
8.107358293200332341e-03 2.594354653824106208e+03 2.967260540935772628e+00
8.207358293200328267e-03 2.626354653824105299e+03 2.993868986438733337e+00
8.307358293200324192e-03 2.658354653824103934e+03 3.020587183601927350e+00
