#Exudyn implicit second order time integration sensor output file
#measure Body number = 1
#OutputVariableType = Position
#simulation started = 2020-11-18,10:57:34
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#
0,0,1,0
0.0005,-3.629687046e-14,1,-6.033234064e-07
0.001,-5.826314504e-13,1,-2.414399607e-06
0.0015,-2.949933244e-12,1,-5.432825797e-06
0.002,-9.321001418e-12,1,-9.658586092e-06
0.0025,-2.274725202e-11,0.9999999999,-1.509163921e-05
0.003,-4.714369876e-11,0.9999999998,-2.173192832e-05
0.0035,-8.728358997e-11,0.9999999996,-2.957939142e-05
0.004,-1.487906263e-10,0.9999999993,-3.863395105e-05
0.0045,-2.381305422e-10,0.9999999988,-4.889551882e-05
0.005,-3.626014199e-10,0.9999999982,-6.036399589e-05
0.0055,-5.303222278e-10,0.9999999973,-7.303927093e-05
0.006,-7.502201845e-10,0.9999999962,-8.692122052e-05
0.0065,-1.03201759e-09,0.9999999948,-0.0001020097113
0.007,-1.386216024e-09,0.999999993,-0.0001183045973
0.0075,-1.824080142e-09,0.9999999908,-0.0001358057212
0.008,-2.357620235e-09,0.9999999881,-0.0001545129147
0.0085,-2.999572839e-09,0.9999999848,-0.0001744259978
0.009,-3.763381133e-09,0.9999999809,-0.0001955447798
0.0095,-4.663172608e-09,0.9999999763,-0.0002178690583
0.01,-5.713736875e-09,0.9999999709,-0.00024139862
0.0105,-6.930501378e-09,0.9999999646,-0.0002661332406
0.011,-8.329506358e-09,0.9999999573,-0.0002920726849
0.0115,-9.927378069e-09,0.9999999491,-0.0003192167067
0.012,-1.1741301e-08,0.9999999396,-0.0003475650491
0.0125,-1.378898913e-08,0.9999999289,-0.0003771174444
0.013,-1.608865555e-08,0.9999999168,-0.0004078736144
0.0135,-1.865898165e-08,0.9999999033,-0.0004398332706
0.014,-2.151908365e-08,0.9999998881,-0.0004729961139
0.0145,-2.468847933e-08,0.9999998713,-0.0005073618349
0.015,-2.818705305e-08,0.9999998526,-0.0005429301139
0.0155,-3.203501956e-08,0.999999832,-0.0005797006215
0.016,-3.625288712e-08,0.9999998092,-0.000617673018
0.0165,-4.086141863e-08,0.9999997843,-0.0006568469541
0.017,-4.58815926e-08,0.9999997569,-0.0006972220706
0.0175,-5.13345619e-08,0.9999997271,-0.0007387979989
0.018,-5.724161283e-08,0.9999996946,-0.0007815743608
0.0185,-6.362412168e-08,0.9999996592,-0.0008255507688
0.019,-7.050351142e-08,0.9999996209,-0.0008707268263
0.0195,-7.790120636e-08,0.9999995795,-0.0009171021277
0.02,-8.583858624e-08,0.9999995347,-0.0009646762582
0.0205,-9.43369395e-08,0.9999994865,-0.001013448795
0.021,-1.03417415e-07,0.9999994346,-0.001063419305
0.0215,-1.13100973e-07,0.9999993788,-0.001114587349
0.022,-1.234083355e-07,0.9999993191,-0.001166952477
0.0225,-1.343599349e-07,0.9999992552,-0.001220514234
0.023,-1.459758624e-07,0.9999991868,-0.001275272153
0.0235,-1.582758148e-07,0.9999991139,-0.001331225763
0.024,-1.712790415e-07,0.9999990362,-0.001388374583
0.0245,-1.850042886e-07,0.9999989535,-0.001446718126
0.025,-1.994697448e-07,0.9999988656,-0.001506255895
0.0255,-2.146929837e-07,0.9999987723,-0.00156698739
0.026,-2.306909075e-07,0.9999986733,-0.0016289121
0.0265,-2.474796883e-07,0.9999985685,-0.00169202951
0.027,-2.650747098e-07,0.9999984576,-0.001756339097
0.0275,-2.834905069e-07,0.9999983404,-0.001821840332
0.028,-3.02740706e-07,0.9999982167,-0.001888532681
0.0285,-3.228379632e-07,0.9999980862,-0.001956415601
0.029,-3.437939025e-07,0.9999979487,-0.002025488545
0.0295,-3.656190534e-07,0.9999978039,-0.002095750961
0.03,-3.883227874e-07,0.9999976516,-0.002167202291
0.0305,-4.119132537e-07,0.9999974916,-0.002239841971
0.031,-4.36397315e-07,0.9999973235,-0.002313669432
0.0315,-4.617804817e-07,0.9999971471,-0.002388684101
0.032,-4.880668464e-07,0.9999969622,-0.002464885399
0.0325,-5.15259017e-07,0.9999967684,-0.002542272745
0.033,-5.433580497e-07,0.9999965656,-0.002620845552
0.0335,-5.723633815e-07,0.9999963534,-0.002700603227
0.034,-6.022727618e-07,0.9999961315,-0.002781545178
0.0345,-6.330821839e-07,0.9999958997,-0.002863670805
0.035,-6.647858159e-07,0.9999956576,-0.002946979506
0.0355,-6.973759304e-07,0.9999954051,-0.003031470677
0.036,-7.308428351e-07,0.9999951417,-0.00311714371
0.0365,-7.65174802e-07,0.9999948672,-0.003203997993
0.037,-8.003579967e-07,0.9999945812,-0.003292032914
0.0375,-8.363764064e-07,0.9999942836,-0.003381247856
0.038,-8.732117691e-07,0.9999939738,-0.003471642202
0.0385,-9.108435011e-07,0.9999936517,-0.003563215332
0.039,-9.492486248e-07,0.9999933169,-0.003655966625
0.0395,-9.88401696e-07,0.9999929691,-0.003749895457
0.04,-1.028274731e-06,0.999992608,-0.003845001205
0.0405,-1.068837135e-06,0.9999922331,-0.003941283243
0.041,-1.110055625e-06,0.9999918443,-0.004038740945
0.0415,-1.151894159e-06,0.999991441,-0.004137373685
0.042,-1.194313865e-06,0.9999910231,-0.004237180835
0.0425,-1.237272959e-06,0.9999905901,-0.004338161769
0.043,-1.28072668e-06,0.9999901417,-0.004440315858
0.0435,-1.324627209e-06,0.9999896776,-0.004543642477
0.044,-1.368923601e-06,0.9999891973,-0.004648140999
0.0445,-1.413561703e-06,0.9999887006,-0.004753810798
0.045,-1.458484087e-06,0.999988187,-0.00486065125
0.0455,-1.503629972e-06,0.9999876561,-0.004968661731
0.046,-1.54893515e-06,0.9999871077,-0.005077841619
0.0465,-1.594331911e-06,0.9999865412,-0.005188190294
0.047,-1.639748971e-06,0.9999859565,-0.005299707137
0.0475,-1.685111396e-06,0.9999853529,-0.005412391532
0.048,-1.730340529e-06,0.9999847302,-0.005526242864
0.0485,-1.775353913e-06,0.999984088,-0.005641260521
0.049,-1.820065221e-06,0.9999834258,-0.005757443895
0.0495,-1.864384182e-06,0.9999827433,-0.005874792378
0.05,-1.908216503e-06,0.99998204,-0.005993305369
0.0505,-1.951463802e-06,0.9999813155,-0.006112982267
0.051,-1.994023528e-06,0.9999805695,-0.006233822476
0.0515,-2.035788895e-06,0.9999798015,-0.006355825404
0.052,-2.076648804e-06,0.9999790111,-0.006478990462
0.0525,-2.116487775e-06,0.9999781979,-0.006603317067
0.053,-2.155185871e-06,0.9999773613,-0.006728804638
0.0535,-2.192618628e-06,0.9999765011,-0.0068554526
0.054,-2.228656984e-06,0.9999756167,-0.006983260383
0.0545,-2.26316721e-06,0.9999747078,-0.007112227422
0.055,-2.296010835e-06,0.9999737738,-0.007242353156
0.0555,-2.327044577e-06,0.9999728144,-0.007373637031
0.056,-2.356120278e-06,0.999971829,-0.007506078498
0.0565,-2.383084827e-06,0.9999708172,-0.007639677013
0.057,-2.407780098e-06,0.9999697786,-0.007774432038
0.0575,-2.430042878e-06,0.9999687127,-0.007910343044
0.058,-2.449704801e-06,0.9999676191,-0.008047409505
0.0585,-2.466592279e-06,0.9999664972,-0.008185630904
0.059,-2.480526437e-06,0.9999653465,-0.008325006728
0.0595,-2.491323044e-06,0.9999641667,-0.008465536473
0.06,-2.498792454e-06,0.9999629572,-0.008607219642
0.0605,-2.502739531e-06,0.9999617175,-0.008750055746
0.061,-2.502963595e-06,0.9999604472,-0.008894044301
0.0615,-2.499258352e-06,0.9999591457,-0.009039184833
0.062,-2.491411832e-06,0.9999578126,-0.009185476875
0.0625,-2.479206328e-06,0.9999564474,-0.009332919967
0.063,-2.462418334e-06,0.9999550494,-0.00948151366
0.0635,-2.440818485e-06,0.9999536184,-0.009631257509
0.064,-2.414171492e-06,0.9999521536,-0.009782151083
0.0645,-2.382236091e-06,0.9999506547,-0.009934193954
0.065,-2.344764977e-06,0.999949121,-0.01008738571
0.0655,-2.301504749e-06,0.9999475521,-0.01024172593
0.066,-2.252195855e-06,0.9999459475,-0.01039721423
0.0665,-2.19657253e-06,0.9999443066,-0.01055385022
0.067,-2.134362749e-06,0.9999426288,-0.01071163351
0.0675,-2.065288163e-06,0.9999409137,-0.01087056374
0.068,-1.989064053e-06,0.9999391606,-0.01103064055
0.0685,-1.905399274e-06,0.9999373691,-0.01119186357
0.069,-1.813996202e-06,0.9999355386,-0.01135423248
0.0695,-1.714550687e-06,0.9999336686,-0.01151774695
0.07,-1.606751996e-06,0.9999317584,-0.01168240664
0.0705,-1.490282773e-06,0.9999298075,-0.01184821126
0.071,-1.364818982e-06,0.9999278154,-0.01201516049
0.0715,-1.230029867e-06,0.9999257814,-0.01218325406
0.072,-1.085577902e-06,0.9999237051,-0.01235249168
0.0725,-9.311187429e-07,0.9999215858,-0.01252287309
0.073,-7.66301191e-07,0.9999194229,-0.01269439802
0.0735,-5.907671433e-07,0.9999172159,-0.01286706623
0.074,-4.041515527e-07,0.9999149641,-0.01304087749
0.0745,-2.060823865e-07,0.9999126671,-0.01321583157
0.075,3.81941341e-09,0.9999103241,-0.01339192826
0.0755,2.259399704e-07,0.9999079346,-0.01356916736
0.076,4.606725102e-07,0.999905498,-0.01374754867
0.0765,7.084173985e-07,0.9999030136,-0.01392707203
0.077,9.695821765e-07,0.9999004809,-0.01410773725
0.0775,1.244581596e-06,0.9998978993,-0.01428954419
0.078,1.533837651e-06,0.999895268,-0.01447249271
0.0785,1.837779615e-06,0.9998925865,-0.01465658266
0.079,2.156844066e-06,0.9998898542,-0.01484181393
0.0795,2.491474923e-06,0.9998870704,-0.01502818642
0.08,2.842123471e-06,0.9998842345,-0.01521570002
0.0805,3.209248388e-06,0.9998813459,-0.01540435465
0.081,3.593315777e-06,0.9998784038,-0.01559415023
0.0815,3.994799188e-06,0.9998754077,-0.01578508672
0.082,4.414179641e-06,0.999872357,-0.01597716406
0.0825,4.851945654e-06,0.9998692508,-0.0161703822
0.083,5.30859326e-06,0.9998660886,-0.01636474114
0.0835,5.784626033e-06,0.9998628698,-0.01656024086
0.084,6.280555101e-06,0.9998595936,-0.01675688135
0.0845,6.796899173e-06,0.9998562594,-0.01695466263
0.085,7.334184549e-06,0.9998528664,-0.01715358472
0.0855,7.892945139e-06,0.9998494141,-0.01735364767
0.086,8.47372248e-06,0.9998459017,-0.01755485151
0.0865,9.077065744e-06,0.9998423285,-0.01775719632
0.087,9.703531758e-06,0.9998386939,-0.01796068216
0.0875,1.035368501e-05,0.9998349971,-0.01816530913
0.088,1.102809765e-05,0.9998312375,-0.01837107731
0.0885,1.172734953e-05,0.9998274142,-0.01857798682
0.089,1.245202816e-05,0.9998235267,-0.01878603778
0.0895,1.320272879e-05,0.9998195742,-0.01899523033
0.09,1.398005431e-05,0.999815556,-0.01920556462
0.0905,1.478461537e-05,0.9998114714,-0.01941704079
0.091,1.561703029e-05,0.9998073196,-0.01962965902
0.0915,1.647792511e-05,0.9998030998,-0.0198434195
0.092,1.736793357e-05,0.9997988115,-0.02005832242
0.0925,1.828769712e-05,0.9997944537,-0.02027436799
0.093,1.923786492e-05,0.9997900258,-0.02049155642
0.0935,2.021909382e-05,0.9997855271,-0.02070988795
0.094,2.123204837e-05,0.9997809567,-0.02092936282
0.0945,2.227740081e-05,0.9997763139,-0.02114998128
0.095,2.335583105e-05,0.9997715979,-0.02137174359
0.0955,2.446802668e-05,0.9997668081,-0.02159465005
0.096,2.561468295e-05,0.9997619435,-0.02181870092
0.0965,2.679650277e-05,0.9997570034,-0.02204389653
0.097,2.801419667e-05,0.9997519871,-0.02227023716
0.0975,2.926848282e-05,0.9997468938,-0.02249772316
0.098,3.0560087e-05,0.9997417226,-0.02272635486
0.0985,3.188974257e-05,0.9997364728,-0.02295613259
0.099,3.325819047e-05,0.9997311435,-0.02318705672
0.0995,3.466617922e-05,0.999725734,-0.02341912761
0.1,3.611446484e-05,0.9997202435,-0.02365234565
0.1005,3.760381089e-05,0.9997146711,-0.02388671121
0.101,3.913498842e-05,0.999709016,-0.02412222471
0.1015,4.070877595e-05,0.9997032775,-0.02435888655
0.102,4.232595944e-05,0.9996974546,-0.02459669715
0.1025,4.398733227e-05,0.9996915465,-0.02483565694
0.103,4.569369522e-05,0.9996855525,-0.02507576637
0.1035,4.744585643e-05,0.9996794716,-0.02531702589
0.104,4.924463137e-05,0.999673303,-0.02555943595
0.1045,5.109084281e-05,0.9996670459,-0.02580299703
0.105,5.298532079e-05,0.9996606994,-0.02604770962
0.1055,5.492890261e-05,0.9996542627,-0.0262935742
0.106,5.692243273e-05,0.9996477348,-0.02654059126
0.1065,5.896676283e-05,0.999641115,-0.02678876134
0.107,6.106275167e-05,0.9996344023,-0.02703808493
0.1075,6.321126513e-05,0.9996275958,-0.02728856257
0.108,6.541317614e-05,0.9996206948,-0.02754019479
0.1085,6.766936465e-05,0.9996136982,-0.02779298215
0.109,6.998071755e-05,0.9996066052,-0.0280469252
0.1095,7.23481287e-05,0.9995994149,-0.02830202449
0.11,7.47724988e-05,0.9995921263,-0.02855828061
0.1105,7.725473544e-05,0.9995847387,-0.02881569413
0.111,7.979575296e-05,0.999577251,-0.02907426563
0.1115,8.239647247e-05,0.9995696624,-0.02933399572
0.112,8.505782178e-05,0.9995619718,-0.029594885
0.1125,8.778073532e-05,0.9995541785,-0.02985693408
0.113,9.056615415e-05,0.9995462814,-0.03012014357
0.1135,9.341502586e-05,0.9995382797,-0.03038451412
0.114,9.632830454e-05,0.9995301723,-0.03065004633
0.1145,9.930695072e-05,0.9995219584,-0.03091674087
0.115,0.0001023519313,0.9995136369,-0.03118459837
0.1155,0.0001054642195,0.9995052069,-0.03145361949
0.116,0.0001086447949,0.9994966675,-0.03172380488
0.1165,0.0001118946432,0.9994880177,-0.03199515522
0.117,0.0001152147563,0.9994792565,-0.03226767118
0.1175,0.0001186061321,0.9994703829,-0.03254135344
0.118,0.0001220697746,0.9994613959,-0.03281620267
0.1185,0.0001256066938,0.9994522946,-0.03309221958
0.119,0.0001292179057,0.999443078,-0.03336940485
0.1195,0.0001329044319,0.999433745,-0.03364775919
0.12,0.0001366672999,0.9994242947,-0.0339272833
0.1205,0.000140507543,0.999414726,-0.03420797789
0.121,0.0001444261999,0.9994050379,-0.03448984369
0.1215,0.0001484243152,0.9993952295,-0.0347728814
0.122,0.0001525029388,0.9993852996,-0.03505709177
0.1225,0.000156663126,0.9993752473,-0.0353424755
0.123,0.0001609059377,0.9993650715,-0.03562903334
0.1235,0.0001652324397,0.9993547711,-0.03591676603
0.124,0.0001696437034,0.9993443452,-0.0362056743
0.1245,0.0001741408052,0.9993337927,-0.0364957589
0.125,0.0001787248264,0.9993231125,-0.03678702058
0.1255,0.0001833968537,0.9993123035,-0.03707946009
0.126,0.0001881579783,0.9993013648,-0.03737307818
0.1265,0.0001930092966,0.9992902951,-0.03766787561
0.127,0.0001979519093,0.9992790935,-0.03796385314
0.1275,0.0002029869223,0.9992677588,-0.03826101153
0.128,0.0002081154457,0.99925629,-0.03855935154
0.1285,0.0002133385943,0.999244686,-0.03885887394
0.129,0.0002186574874,0.9992329456,-0.03915957951
0.1295,0.0002240732485,0.9992210678,-0.03946146901
0.13,0.0002295870054,0.9992090514,-0.0397645432
0.1305,0.0002351998902,0.9991968954,-0.04006880288
0.131,0.000240913039,0.9991845986,-0.0403742488
0.1315,0.0002467275919,0.9991721598,-0.04068088176
0.132,0.0002526446929,0.9991595781,-0.04098870251
0.1325,0.00025866549,0.9991468521,-0.04129771185
0.133,0.0002647911349,0.9991339808,-0.04160791055
0.1335,0.0002710227827,0.9991209631,-0.04191929938
0.134,0.0002773615925,0.9991077977,-0.04223187914
0.1345,0.0002838087264,0.9990944836,-0.04254565059
0.135,0.0002903653503,0.9990810194,-0.04286061452
0.1355,0.0002970326332,0.9990674042,-0.0431767717
0.136,0.0003038117474,0.9990536367,-0.04349412292
0.1365,0.000310703868,0.9990397157,-0.04381266895
0.137,0.0003177101736,0.99902564,-0.04413241057
0.1375,0.0003248318452,0.9990114085,-0.04445334856
0.138,0.0003320700671,0.9989970199,-0.04477548369
0.1385,0.0003394260259,0.9989824731,-0.04509881674
0.139,0.0003469009112,0.9989677668,-0.04542334848
0.1395,0.0003544959147,0.9989528998,-0.04574907969
0.14,0.0003622122309,0.9989378709,-0.04607601114
0.1405,0.0003700510565,0.9989226789,-0.04640414359
0.141,0.0003780135903,0.9989073226,-0.04673347782
0.1415,0.0003861010333,0.9988918007,-0.04706401458
0.142,0.0003943145886,0.9988761119,-0.04739575465
0.1425,0.0004026554612,0.9988602551,-0.04772869878
0.143,0.0004111248578,0.9988442289,-0.04806284774
0.1435,0.0004197239868,0.9988280322,-0.04839820227
0.144,0.0004284540584,0.9988116636,-0.04873476314
0.1445,0.0004373162841,0.9987951219,-0.0490725311
0.145,0.0004463118769,0.9987784057,-0.0494115069
0.1455,0.000455442051,0.998761514,-0.04975169127
0.146,0.0004647080218,0.9987444452,-0.05009308498
0.1465,0.0004741110059,0.9987271982,-0.05043568874
0.147,0.0004836522206,0.9987097717,-0.05077950331
0.1475,0.0004933328844,0.9986921643,-0.05112452942
0.148,0.0005031542161,0.9986743748,-0.05147076779
0.1485,0.0005131174355,0.9986564018,-0.05181821916
0.149,0.0005232237628,0.998638244,-0.05216688424
0.1495,0.0005334744186,0.9986199001,-0.05251676376
0.15,0.0005438706238,0.9986013688,-0.05286785843
0.1505,0.0005544135994,0.9985826487,-0.05322016897
0.151,0.0005651045666,0.9985637384,-0.05357369608
0.1515,0.0005759447466,0.9985446368,-0.05392844046
0.152,0.0005869353602,0.9985253423,-0.05428440282
0.1525,0.0005980776281,0.9985058536,-0.05464158385
0.153,0.0006093727706,0.9984861694,-0.05499998425
0.1535,0.0006208220075,0.9984662882,-0.0553596047
0.154,0.000632426558,0.9984462088,-0.05572044588
0.1545,0.0006441876405,0.9984259298,-0.05608250848
0.155,0.0006561064725,0.9984054497,-0.05644579316
0.1555,0.0006681842706,0.9983847671,-0.05681030061
0.156,0.0006804222504,0.9983638808,-0.05717603147
0.1565,0.0006928216261,0.9983427892,-0.05754298642
0.157,0.0007053836107,0.9983214909,-0.05791116612
0.1575,0.0007181094156,0.9982999846,-0.0582805712
0.158,0.000731000251,0.9982782689,-0.05865120232
0.1585,0.0007440573249,0.9982563422,-0.05902306013
0.159,0.0007572818439,0.9982342032,-0.05939614525
0.1595,0.0007706750125,0.9982118504,-0.05977045833
0.16,0.000784238033,0.9981892825,-0.06014599999
0.1605,0.0007979721058,0.9981664979,-0.06052277085
0.161,0.0008118784289,0.9981434951,-0.06090077153
0.1615,0.0008259581977,0.9981202728,-0.06128000265
0.162,0.0008402126054,0.9980968295,-0.06166046482
0.1625,0.0008546428422,0.9980731637,-0.06204215863
0.163,0.0008692500956,0.9980492739,-0.06242508469
0.1635,0.0008840355503,0.9980251587,-0.06280924359
0.164,0.0008990003879,0.9980008165,-0.06319463593
0.1645,0.0009141457867,0.9979762459,-0.06358126228
0.165,0.0009294729219,0.9979514454,-0.06396912324
0.1655,0.0009449829651,0.9979264134,-0.06435821936
0.166,0.0009606770845,0.9979011485,-0.06474855123
0.1665,0.0009765564444,0.9978756492,-0.06514011941
0.167,0.0009926222056,0.9978499138,-0.06553292447
0.1675,0.001008875525,0.997823941,-0.06592696695
0.168,0.001025317555,0.9977977291,-0.06632224741
0.1685,0.001041949443,0.9977712767,-0.06671876641
0.169,0.001058772336,0.9977445821,-0.06711652448
0.1695,0.001075787371,0.9977176439,-0.06751552215
0.17,0.001092995684,0.9976904605,-0.06791575998
0.1705,0.001110398406,0.9976630303,-0.06831723848
0.171,0.001127996661,0.9976353517,-0.06871995819
0.1715,0.001145791572,0.9976074232,-0.06912391962
0.172,0.001163784253,0.9975792433,-0.06952912329
0.1725,0.001181975815,0.9975508102,-0.06993556972
0.173,0.001200367362,0.9975221225,-0.07034325942
0.1735,0.001218959995,0.9974931786,-0.07075219288
0.174,0.001237754806,0.9974639768,-0.07116237062
0.1745,0.001256752885,0.9974345155,-0.07157379313
0.175,0.001275955314,0.9974047931,-0.07198646091
0.1755,0.001295363168,0.9973748081,-0.07240037445
0.176,0.001314977518,0.9973445587,-0.07281553423
0.1765,0.001334799428,0.9973140434,-0.07323194073
0.177,0.001354829955,0.9972832605,-0.07364959445
0.1775,0.001375070151,0.9972522084,-0.07406849585
0.178,0.001395521059,0.9972208854,-0.07448864542
0.1785,0.001416183717,0.9971892898,-0.07491004361
0.179,0.001437059156,0.9971574201,-0.07533269091
0.1795,0.001458148399,0.9971252746,-0.07575658777
0.18,0.001479452462,0.9970928515,-0.07618173467
0.1805,0.001500972355,0.9970601492,-0.07660813205
0.181,0.00152270908,0.9970271661,-0.07703578038
0.1815,0.001544663629,0.9969939004,-0.07746468011
0.182,0.00156683699,0.9969603504,-0.0778948317
0.1825,0.001589230141,0.9969265144,-0.0783262356
0.183,0.001611844052,0.9968923908,-0.07875889226
0.1835,0.001634679686,0.9968579778,-0.07919280212
0.184,0.001657737997,0.9968232737,-0.07962796564
0.1845,0.001681019931,0.9967882768,-0.08006438325
0.185,0.001704526425,0.9967529853,-0.0805020554
0.1855,0.001728258407,0.9967173975,-0.08094098253
0.186,0.001752216797,0.9966815117,-0.08138116508
0.1865,0.001776402507,0.9966453261,-0.0818226035
0.187,0.001800816439,0.9966088389,-0.08226529821
0.1875,0.001825459485,0.9965720484,-0.08270924966
0.188,0.001850332528,0.9965349529,-0.08315445829
0.1885,0.001875436444,0.9964975505,-0.08360092452
0.189,0.001900772095,0.9964598395,-0.08404864881
0.1895,0.001926340339,0.996421818,-0.08449763159
0.19,0.001952142018,0.9963834844,-0.08494787328
0.1905,0.00197817797,0.9963448367,-0.08539937434
0.191,0.002004449018,0.9963058732,-0.08585213519
0.1915,0.002030955978,0.9962665921,-0.08630615627
0.192,0.002057699655,0.9962269916,-0.08676143803
