#Exudyn implicit second order time integration sensor output file
#measure Node number = 3
#OutputVariableType = Coordinates
#simulation started = 2021-11-23,10:38:17
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 7
#
0,0,0,0,0,0,0,0
0.01,-1.573607778e-05,-0.0003567505113,-9.169134761e-07,-5.300119471e-09,1.164332048e-05,2.10268234e-05,-6.871990839e-05
0.02,-6.42586154e-05,-0.001426993435,-3.668537158e-06,-5.300054783e-08,4.658213405e-05,8.409886655e-05,-0.0002748792649
0.03,-0.0001495116796,-0.003210691861,-8.257643899e-06,-2.385028707e-07,0.0001048437821,0.0001891919573,-0.0006184814687
0.04,-0.0002780725676,-0.005707745841,-1.468928548e-05,-7.208335183e-07,0.0001864765442,0.0003362695969,-0.001099547702
0.05,-0.0004591569148,-0.008917935474,-2.297142631e-05,-1.722748119e-06,0.0002915536681,0.0005252885728,-0.001718139942
0.06,-0.00070462469,-0.01284084034,-3.311583923e-05,-3.5310169e-06,0.000420179085,0.0007562068286,-0.002474393452
0.07,-0.00102898577,-0.01747573681,-4.513923946e-05,-6.497026862e-06,0.0005724947333,0.001028993443,-0.003368558194
0.08,-0.001449403606,-0.02282147182,-5.906467122e-05,-1.103788071e-05,0.0007486895958,0.001343640743,-0.004401049567
0.09,-0.001985695003,-0.02887631495,-7.492311921e-05,-1.763820495e-05,0.00094901037,0.001700178348,-0.005572507839
0.1,-0.002660323793,-0.03563778748,-9.275535493e-05,-2.685292656e-05,0.001173773862,0.002098689112,-0.006883866495
0.11,-0.003498385811,-0.04310247076,-0.0001126139848,-3.931130473e-05,0.001423381008,0.002539326689,-0.008336428689
0.12,-0.004527582236,-0.05126579316,-0.0001345657031,-5.572255646e-05,0.001698332568,0.003022334572,-0.009931951758
0.13,-0.005778178208,-0.06012179842,-0.0001586937095,-7.688343315e-05,0.001999246373,0.003548066244,-0.01167273866
0.14,-0.007282943162,-0.0696628955,-0.0001851002854,-0.0001036881641,0.002326876106,0.004117006156,-0.01356173591
0.15,-0.009077069471,-0.07987959377,-0.0002139094811,-0.0001371411913,0.002682131425,0.004729791004,-0.0156026364
0.16,-0.01119806546,-0.09076022472,-0.0002452698963,-0.0001783731827,0.003066099349,0.005387230872,-0.01779998614
0.17,-0.01368561937,-0.102290655,-0.0002793574982,-0.0002286608084,0.003480066634,0.006090329525,-0.02015929286
0.18,-0.01658143033,-0.1144539938,-0.0003163784486,-0.0002894508289,0.003925542949,0.006840303221,-0.02268713466
0.19,-0.01992900342,-0.1272302999,-0.0003565718774,-0.000362389024,0.004404284512,0.007638597153,-0.02539126618
0.2,-0.02377340525,-0.1405962935,-0.0004002125652,-0.0004493545547,0.004918317888,0.008486898664,-0.0282807198
0.21,-0.02816097839,-0.1545250795,-0.000447613467,-0.000552500303,0.005469963527,0.009387146209,-0.0313658988
0.22,-0.03313901213,-0.1689858878,-0.0004991280371,-0.0006742997865,0.006061858674,0.01034153302,-0.03465865932
0.23,-0.03875536959,-0.1839438393,-0.0005551522881,-0.0008176011595,0.006696979156,0.01135250439,-0.03817237771
0.24,-0.04505807047,-0.1993597427,-0.0006161265449,-0.0009856888353,0.007378659627,0.01242274738,-0.04192199991
0.25,-0.05209483195,-0.2151899322,-0.0006825368368,-0.001182353125,0.008110611778,0.01355517202,-0.04592406933
0.26,-0.05991256901,-0.2313861512,-0.0007549158965,-0.001411968256,0.008896940058,0.01475288277,-0.05019672991
0.27,-0.06855685963,-0.24789549,-0.0008338437255,-0.001679578928,0.009742154457,0.01601913949,-0.05475970139
0.28,-0.07807137867,-0.2646603839,-0.0009199477095,-0.001990995444,0.0106511799,0.01735730706,-0.05963422393
0.29,-0.08849730828,-0.2816186766,-0.001013902264,-0.00235289716,0.01162936189,0.01877079318,-0.06484297013
0.3,-0.09987273136,-0.2987037537,-0.001116428015,-0.002772943775,0.01268246797,0.02026297383,-0.07040992253
0.31,-0.1122320181,-0.3158447491,-0.001228290515,-0.0032598936,0.01381668465,0.02183710668,-0.07636021598
0.32,-0.1256052135,-0.3329668261,-0.001350298524,-0.00382372758,0.0150386095,0.02349623231,-0.08271994432
0.33,-0.1400174385,-0.3499915342,-0.00148330187,-0.00447577741,0.016355238,0.02524306417,-0.08951593228
0.34,-0.1554883122,-0.3668372387,-0.001628188943,-0.005228855594,0.01777394469,0.02707986786,-0.09677547328
0.35,-0.172031409,-0.3834196223,-0.001785883864,-0.006097384823,0.01930245844,0.02900833125,-0.1045260358
0.36,-0.1896537596,-0.399652253,-0.001957343382,-0.007097523491,0.02094883103,0.03102942668,-0.1127949401
0.37,-0.2083554069,-0.4154472131,-0.002143553579,-0.008247283749,0.02272139884,0.03314326729,-0.121609009
0.38,-0.2281290271,-0.4307157831,-0.00234552645,-0.009566637894,0.02462873677,0.03534895932,-0.130994196
0.39,-0.2489596248,-0.4453691712,-0.002564296463,-0.01107760866,0.02667960401,0.03764445293,-0.1409751951
0.4,-0.2708243116,-0.4593192792,-0.002800917203,-0.01280433842,0.02888288059,0.04002639375,-0.1515750366
0.41,-0.293692175,-0.4724794953,-0.003056458234,-0.01477313239,0.03124749451,0.04248997822,-0.1628146737
0.42,-0.3175242442,-0.4847655004,-0.003332002335,-0.01701247049,0.03378233826,0.04502881513,-0.1747125653
0.43,-0.3422735583,-0.4960960765,-0.003628643287,-0.01955298305,0.03649617459,0.04763479661,-0.1872842601
0.44,-0.3678853379,-0.5063939034,-0.003947484432,-0.02242738533,0.03939753074,0.05029798139,-0.200541988
0.45,-0.3942972639,-0.5155863286,-0.004289638245,-0.02567036682,0.04249458122,0.05300649344,-0.2144942652
0.46,-0.4214398597,-0.5236060979,-0.004656227182,-0.02931843146,0.0457950188,0.05574643897,-0.2291455183
0.47,-0.4492369749,-0.5303920291,-0.005048386134,-0.03340968637,0.04930591448,0.05850184481,-0.2444957358
0.48,-0.4776063624,-0.5358896173,-0.005467266784,-0.03798357707,0.05303356677,0.0612546208,-0.260540151
0.49,-0.5064603407,-0.5400515565,-0.005914044251,-0.04308056922,0.05698334178,0.06398454919,-0.2772689658
0.5,-0.5357065289,-0.5428381671,-0.006389926338,-0.0487417774,0.06115950534,0.06666930302,-0.2946671204
0.51,-0.5652486408,-0.5442177192,-0.006896165784,-0.05500854398,0.06556504964,0.06928449587,-0.3127141147
0.52,-0.5949873201,-0.5441666445,-0.007434075819,-0.06192197128,0.07020151638,0.07180376445,-0.3313838894
0.53,-0.6248210009,-0.5426696334,-0.00800504938,-0.06952241329,0.07506881982,0.07419888535,-0.3506447694
0.54,-0.6546467731,-0.5397196187,-0.008610582192,-0.07784893304,0.08016507266,0.07643992656,-0.3704594763
0.55,-0.6843612344,-0.5353176479,-0.009252299972,-0.08693873448,0.08548641872,0.0784954339,-0.3907852109
0.56,-0.7138613126,-0.5294726539,-0.009931989805,-0.09682657748,0.09102687606,0.08033265191,-0.4115738109
0.57,-0.7430450394,-0.5222011346,-0.01065163574,-0.1075441869,0.09677819493,0.08191777802,-0.4327719819
0.58,-0.7718122655,-0.5135267581,-0.01141345837,-0.1191196657,0.1027297346,0.08321624844,-0.4543216038
0.59,-0.8000653047,-0.5034799098,-0.01221995823,-0.1315769249,0.1088683637,0.08419305313,-0.4761601095
0.6,-0.8277095025,-0.4920972017,-0.01307396232,-0.1449351408,0.1151783879,0.08481307735,-0.4982209343
0.61,-0.8546537256,-0.4794209636,-0.01397867318,-0.1592082518,0.1216415103,0.08504146583,-0.5204340317
0.62,-0.8808107766,-0.4654987377,-0.01493771945,-0.1744045074,0.1282368264,0.08484400598,-0.5427264496
0.63,-0.9060977363,-0.4503827916,-0.0159552067,-0.1905260805,0.1349408609,0.08418752493,-0.5650229633
0.64,-0.9304362466,-0.4341296691,-0.01703576697,-0.2075687541,0.1417276456,0.08304029597,-0.5872467549
0.65,-0.9537527414,-0.4167997874,-0.01818460521,-0.2255216949,0.148568846,0.08137244774,-0.6093201338
0.66,-0.975978641,-0.3984570913,-0.0194075404,-0.2443673227,0.1554339341,0.07915637064,-0.6311652877
0.67,-0.99705052,-0.3791687638,-0.02071103924,-0.2640812868,0.1622904132,0.0763671123,-0.6527050528
0.68,-1.016910263,-0.3590049944,-0.02210223944,-0.284632556,0.1691040917,0.07298275538,-0.6738636936
0.69,-1.035505216,-0.3380387945,-0.02358896046,-0.3059836291,0.1758394059,0.06898476797,-0.6945676761
0.7,-1.052788339,-0.3163458513,-0.02517969872,-0.32809087,0.1824597888,0.06435831866,-0.7147464215
0.71,-1.068718367,-0.2940044039,-0.02688360508,-0.3509049647,0.1889280793,0.05909254571,-0.7343330229
0.72,-1.083259974,-0.2710951244,-0.02871044257,-0.3743714986,0.1952069643,0.05318077212,-0.7532649095
0.73,-1.096383939,-0.2477009871,-0.03067052308,-0.3984316415,0.2012594448,0.04662065681,-0.7714844381
0.74,-1.108067308,-0.2239071081,-0.03277462227,-0.4230229276,0.2070493141,0.03941427536,-0.7889393987
0.75,-1.118293538,-0.1998005404,-0.03503387316,-0.4480801087,0.2125416345,0.03156812397,-0.8055834163
0.76,-1.127052611,-0.1754700122,-0.03745963985,-0.4735360568,0.2177031994,0.02309304417,-0.8213762393
0.77,-1.13434112,-0.1510056029,-0.04006337373,-0.4993226881,0.2225029665,0.01400406783,-0.8362839049
0.78,-1.140162295,-0.1264983526,-0.04285645565,-0.5253718794,0.2269124489,0.004320186257,-0.85027878
0.79,-1.144525982,-0.1020398099,-0.04585002828,-0.5516163462,0.2309060523,-0.00593595048,-0.8633394791
0.8,-1.147448547,-0.07772152382,-0.04905482347,-0.5779904586,0.2344613508,-0.01673839397,-0.8754506672
0.81,-1.148952727,-0.05363449329,-0.0524809897,-0.604430969,0.2375592943,-0.02805830596,-0.88660276
0.82,-1.149067399,-0.02986858771,-0.05613792453,-0.630877637,0.2401843455,-0.03986440111,-0.8967915382
0.83,-1.147827294,-0.006511954936,-0.06003411692,-0.6572737384,0.2423245477,-0.05212340997,-0.9060176937
0.84,-1.145272648,0.01634956654,-0.06417700333,-0.683566454,0.2439715261,-0.06480054803,-0.9142863282
0.85,-1.141448793,0.03863301516,-0.06857284114,-0.7097071394,0.2451204301,-0.07785997782,-0.9216064243
0.86,-1.136405712,0.06025883965,-0.07322660167,-0.7356514808,0.2457698229,-0.09126525299,-0.9279903066
0.87,-1.130197549,0.08115138576,-0.07814188457,-0.7613595471,0.2459215281,-0.1049797346,-0.93345311
0.88,-1.122882105,0.1012393276,-0.0833208541,-0.786795752,0.2455804427,-0.1189669733,-0.9380122685
0.89,-1.114520298,0.1204560363,-0.08876419737,-0.8119287375,0.244754324,-0.1331910516,-0.9416870347
0.9,-1.105175635,0.1387398834,-0.09447110369,-0.8367311971,0.2434535613,-0.1476168849,-0.9444980375
0.91,-1.094913674,0.1560344763,-0.1004392638,-0.8611796497,0.2416909369,-0.162210479,-0.946466884
0.92,-1.083801491,0.1722888281,-0.1066648876,-0.8852541794,0.239481386,-0.1769391464,-0.9476158055
0.93,-1.071907177,0.1874574629,-0.1131427374,-0.9089381532,0.2368417582,-0.1917716807,-0.9479673502
0.94,-1.059299336,0.201500462,-0.1198661764,-0.9322179254,0.2337905866,-0.2066784955,-0.94754412
0.95,-1.046046623,0.2143834554,-0.1268272285,-0.9550825388,0.2303478668,-0.2216317266,-0.9463685492
0.96,-1.032217301,0.2260775633,-0.1340166484,-0.9775234282,0.2265348488,-0.2366053058,-0.9444627224
0.97,-1.017878838,0.2365592953,-0.1414239996,-0.9995341336,0.222373843,-0.2515750048,-0.9418482258
0.98,-1.003097524,0.2458104111,-0.1490377387,-1.021110024,0.217888041,-0.2665184582,-0.9385460316
0.99,-0.9879381331,0.2538177505,-0.156845304,-1.042248038,0.2131013523,-0.2814151641,-0.9345764073
1,-0.9724636134,0.2605730368,-0.1648332066,-1.062946438,0.2080382558,-0.296246469,-0.9299588498
